,Close,High,Low,Open,Volume,ma20,ma50,ma200,momentum20,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_pct,obv,state,signal
2022-03-25,324507.90625,331329.39376876876,324020.6571415165,330842.14466028527,559026,315883.5921875,317793.609375,376067.90546875,0.04716990169811042,52.90553284548432,3953.6285106079886,1338.6495382311564,2614.978972376832,343807.8584890341,315883.5921875,287959.32588596584,0.6544232885006223,-4188247,bear,hold
2022-03-28,323046.1875,324020.6858031674,315737.45022624434,321097.19089366513,356589,317296.6171875,317725.395,375916.77296875,0.0958679515266494,51.78890900372035,3543.9981947921915,1779.7192695433637,1764.2789252488278,343621.7824815311,317296.6171875,290971.4518934689,0.6092029289898446,-4544836,bear,hold
2022-03-29,325482.375,329380.3675149701,323533.378742515,325969.6240643713,323767,318246.753125,317705.904375,375782.68734375,0.062003197806053345,53.54859912387078,3377.015061947517,2099.1784280241945,1277.8366339233226,344312.1188804895,318246.753125,292181.3873695105,0.6387976279112092,-4221069,bear,hold
2022-03-30,330354.875,333278.3694690265,328405.8786873156,333278.3694690265,454373,319440.5140625,317579.21875,375697.294375,0.0779014797984654,56.934285412175306,3596.3927776737837,2398.6212979541124,1197.7714797196713,345427.6539697442,319440.5140625,293453.37415525573,0.7099954242070615,-3766696,bear,hold
2022-03-31,331816.625,333278.37224669603,329867.62867107196,332791.123164464,427064,320585.5484375,317433.04375,375592.44703125,0.07413242477979942,57.92506553481742,3843.89220990747,2687.675480344784,1156.216729562686,346634.8729527814,320585.5484375,294536.22392221866,0.7155732782228474,-3339632,bear,hold
2022-04-01,326944.125,331816.615685544,326944.125,331329.36661698954,446987,321072.7984375,317306.35875,375463.2371875,0.03072202673951252,53.506177648733825,3605.3075233679265,2871.2018889494125,734.105634418514,347214.9174008332,321072.7984375,294930.6794741668,0.6122963018172909,-3786619,bear,hold
2022-04-04,329380.40625,330354.9044933432,323533.4167899408,326944.160641642,283687,321681.8625,317199.16375,375365.67265625,0.038402631942947574,55.34068219471207,3571.643295755901,3011.29017031071,560.3531254451909,348001.6031540667,321681.8625,295362.12184593326,0.646250372509094,-3502932,bear,hold
2022-04-05,333765.59375,334252.8427919708,329380.3523722628,331816.5975821168,389951,323411.5953125,317286.8675,375217.0440625,0.1156350832038957,58.51370789226898,3854.3812280169805,3179.908381851964,674.4728461650166,348081.7353404792,323411.5953125,298741.45528452087,0.7098487974887291,-3112981,bear,hold
2022-04-06,321584.375,329380.35984848486,320609.8768939394,327918.6126893939,647201,324654.078125,317238.1425,375012.37515625,0.08374367635401603,48.256978666735066,3060.253824768355,3155.9774704352426,-95.72364566688748,346119.8032008175,324654.078125,303188.3530491825,0.4284975673042087,-3760182,bear,hold
2022-04-07,312813.90625,320122.64237733645,312813.90625,314762.90255062305,493204,325458.0375,316965.2825,374693.29671875,0.05418707850477977,42.48290612861148,1703.5610151033034,2865.494179368855,-1161.9331642655516,343633.0686897341,325458.0375,307283.00631026586,0.1521565460327293,-4253386,bear,hold
2022-04-08,308428.65625,316224.6412421011,303556.1656299368,313788.3959320695,626173,326042.734375,316643.6975,374352.29203125,0.03940872692370112,39.91146818974817,271.39073955261847,2346.673491405608,-2075.2827518529893,340941.00387699314,326042.734375,311144.46487300686,-0.09114510321630066,-4879559,bear,hold
2022-04-11,305017.9375,305017.9375,300145.446485623,303068.9410942492,507362,325263.134375,316341.60375,373974.76984375,-0.04863230416867537,37.985640115518414,-1125.852889321046,1652.168215260277,-2778.021104581323,342642.2220916789,325263.134375,307884.04665832117,-0.08245856183724012,-5386921,bear,hold
2022-04-12,300632.71875,303068.96444489463,297221.97477714746,298196.47305510537,467984,324264.2734375,316078.489375,373582.62046875,-0.0623100422456494,35.60670995050225,-2557.547223745496,810.2251274591226,-3367.7723512046186,344636.87326458906,324264.2734375,303891.67361041094,-0.07998377448315591,-5854905,bear,hold
2022-04-13,302581.6875,303556.18568840576,296247.4492753623,298196.4456521739,519629,323362.8609375,315854.354375,373158.8546875,-0.05623110169503087,37.48073086305047,-3494.625936200551,-50.74508527281216,-3443.880850927739,345793.83769047883,323362.8609375,300931.8841845212,0.03677511090237505,-5335276,bear,hold
2022-04-14,305017.9375,307454.1830071885,300632.6955870607,303556.1901956869,459979,322583.2609375,316049.25375,372752.13625,-0.04863230416867537,39.83773140278574,-3994.634888281289,-839.5230458745075,-3155.1118424067818,346384.71339628234,322583.2609375,298781.80847871763,0.13100311907606577,-4875297,bear,hold
2022-04-15,300632.71875,305992.4592787682,297709.2239161264,301119.96788897895,369642,320829.165625,316020.02,372352.68796875,-0.10449918960188287,37.12465333755157,-4690.6749089909135,-1609.7534184977887,-3080.921490493125,345650.1336505021,320829.165625,296008.197599498,0.09315755021622464,-5244939,bear,hold
2022-04-18,298683.6875,300145.43474714516,297221.94025285484,298196.4384176183,209787,318977.61875,315747.16,371785.34890625,-0.11030480873450177,35.952697111637605,-5338.028701182338,-2355.4084750346988,-2982.6202261476396,344592.78243321157,318977.61875,293362.4550667885,0.10386879621423456,-5454726,bear,hold
2022-04-19,304043.4375,305992.4338942308,299658.1956129808,300145.4447115385,371024,317637.684375,315445.065,371264.2728125,-0.08100143686357952,41.42847621479084,-5356.824080236256,-2955.6915960750102,-2401.132484161246,343433.1794509004,317637.684375,291842.1892990996,0.2364995935336686,-5083702,bear,hold
2022-04-20,307454.1875,308915.9348256735,304043.44374009507,307454.1875,496286,316175.9359375,315220.930625,370806.4775,-0.08683074048364159,44.670328372364914,-5038.420755218831,-3372.2374279037745,-1666.1833273150564,340772.88163879607,316175.9359375,291578.9902362039,0.32270667782462925,-4587416,bear,hold
2022-04-21,301607.15625,303068.9033723748,298196.4129644588,302581.6543315832,803990,314689.825,314879.855625,370329.17890625,-0.0897059572517529,40.52897306210328,-5197.97140364995,-3737.38422305301,-1460.58718059694,339035.2590727513,314689.825,290344.39092724875,0.23131165558795994,-5391406,bear,hold
2022-04-22,292349.4375,296247.43,291862.1884375,294298.43375,1166406,313081.9015625,314353.62625,369788.560625,-0.09909918412041774,34.996699058281976,-6002.2468102138955,-4190.356740485187,-1811.890069728708,338828.70967362204,313081.9015625,287335.09345137794,0.09737797452368432,-6557812,bear,hold
2022-04-25,281142.71875,287476.9567807626,280655.46967071056,285040.7113843154,823308,310986.728125,313515.556875,369162.7128125,-0.12971355295750087,29.7098416966127,-7457.958703559358,-4843.877133100022,-2614.081570459336,339787.83924723486,310986.728125,282185.6170027652,-0.0181051739347662,-7381120,bear,hold
2022-04-26,279681.0,284066.2421602787,277732.00348432054,281142.74738675955,804555,308696.659375,312726.213125,368551.4534375,-0.1407184490404434,29.092505608541032,-8630.087082065817,-5601.119122893181,-3028.9679591726353,339721.02575658384,308696.659375,277672.29299341614,0.03237305448687967,-8185675,bear,hold
2022-04-27,273346.75,274808.4973262032,269936.0062388592,272372.2517825312,875090,305846.253125,311917.379375,367903.65671875,-0.17256631977960069,26.52078509107423,-9955.36900731083,-6471.969099776712,-3483.399907534118,338802.5818642715,305846.253125,272889.9243857285,0.006930772202899336,-9060765,bear,hold
2022-04-28,273346.75,278706.49019607843,271397.7535650624,278706.49019607843,547958,302922.759375,311176.760625,367275.32421875,-0.17621140893708986,26.52078509107423,-10880.243803359685,-7353.624040493307,-3526.6197628663776,336512.6959446779,302922.759375,269332.8228053221,0.05974895466610233,-8512807,bear,hold
2022-04-29,279193.75,280168.24825479934,274321.2587260035,275295.7569808028,540274,300535.240625,310436.1425,366678.6596875,-0.14605056750905065,32.873293425205375,-11014.442076009233,-8085.787647596493,-2928.6544284127394,333742.02956211875,300535.240625,267328.4516878812,0.17865771867594954,-7972533,bear,hold
2022-05-02,273834.0,275295.7473309608,271885.00355871883,273834.0,509250,297757.9203125,309588.329375,366016.26828125,-0.16863907262243227,30.2883421507792,-11421.620869953942,-8752.954292067983,-2668.6665778859588,330131.0470264512,297757.9203125,265384.79359854874,0.13049722499943237,-8481783,bear,hold
2022-05-03,274808.46875,276757.4649822695,272859.4725177305,273346.7215757979,419535,294810.0640625,308886.690625,365336.85234375,-0.17664230856629448,31.345371469383466,-11532.739274099236,-9308.911288474235,-2223.827985625001,324123.62514747324,294810.0640625,265496.5029775268,0.158833751816778,-8062248,bear,hold
2022-05-04,274808.46875,279680.95933067374,272372.2234596631,274808.46875,394212,292471.26875,308185.051875,364689.0653125,-0.14545453662044372,31.345371469383466,-11488.370624650619,-9744.803155709513,-1743.5674689411062,320292.9334593732,292471.26875,264649.6040406268,0.18257111527101866,-7668036,bear,hold
2022-05-06,265063.5,267986.9944852941,261165.50735294117,265550.74908088235,787063,290083.7484375,307288.51375,363977.95546875,-0.1526479651190379,26.65743348632897,-12100.063684203371,-10215.855261408286,-1884.2084227950854,318696.97250802006,290083.7484375,261470.52436697992,0.06278522867896395,-8455099,bear,hold
2022-05-10,268961.5,270423.2472826087,262140.0126811594,262140.0126811594,732705,288110.390625,306469.935625,363176.85015625,-0.1279620276852923,31.09653970246825,-12130.46635269397,-10598.777479665423,-1531.6888730285464,316834.296605323,288110.390625,259386.48464467702,0.16667328186288877,-7722394,bear,hold
2022-05-11,271884.96875,271884.96875,266037.9801747312,266525.22922267026,473201,286453.7421875,306011.92125,362375.7640625,-0.10862629595349615,34.30793418638169,-11782.835992079054,-10835.58918214815,-947.2468099309044,314906.5921910203,286453.7421875,258000.89218397968,0.2439839341982001,-7249193,bear,hold
2022-05-12,263114.46875,268961.45694444445,263114.46875,266525.2118634259,611860,284577.8296875,305144.6175,361506.4953125,-0.12479762733742694,29.817984363371977,-12075.83971533418,-11083.639288785354,-992.2004265488249,313975.51912286703,284577.8296875,255180.14025213302,0.13494816514935964,-7861053,bear,hold
2022-05-13,267499.75,267986.9990892532,262627.2591074681,265063.50455373403,474153,282823.7328125,304365.019375,360668.88515625,-0.11594203796619384,34.438133662635934,-11817.961624262505,-11230.503755880785,-587.4578683817199,311899.8588042259,282823.7328125,253747.60682077403,0.2364851353158146,-7386900,bear,hold
2022-05-16,266525.25,271884.9899451554,266038.00091407675,270910.49177330895,385763,280899.0984375,303517.205625,359845.8665625,-0.12619811088978994,33.90399971221301,-11558.980651209073,-11296.199134946444,-262.78151626262843,308920.80068473564,280899.0984375,252877.39619026438,0.24352292536193076,-7772663,bear,hold
2022-05-17,268474.25,268961.499092559,265063.50635208713,266525.2536297641,430794,279291.175,302542.708125,359052.05703125,-0.10696929091321672,36.04063024707742,-11068.873271737422,-11250.73396230464,181.8606905672168,306270.17318971537,279291.175,252312.1768102846,0.29953064001977114,-7341869,bear,hold
2022-05-18,269448.71875,273346.71106464736,267986.9716320072,272372.2129859855,536493,277829.4265625,301587.7,358316.6459375,-0.09787936192531443,37.13485103392259,-10481.009603812476,-11096.789090606206,615.77948679373,303587.5396559824,277829.4265625,252071.31346901765,0.33731906560693276,-6805376,bear,hold
2022-05-19,264576.28125,266038.02866022097,259703.7898825967,261652.786429558,625683,275856.06875,300895.806875,357498.480625,-0.12980762411620872,34.00247191810544,-10289.675424055778,-10935.36635729612,645.6909332403411,299214.1107090465,275856.06875,252498.02679095347,0.25854595347125514,-7431059,bear,hold
2022-05-20,267986.96875,269935.96488636365,262139.9803409091,263114.4784090909,468832,273882.7078125,300320.851875,356638.9765625,-0.1283678035772403,37.948201716031406,-9750.43083394377,-10698.379252625651,947.9484186818809,292395.34770680324,273882.7078125,255370.0679181968,0.3407644966854709,-6962227,bear,hold
2022-05-23,270423.25,270910.4990990991,266525.2572072072,267987.0045045045,317519,272323.5125,299794.6225,355791.65390625,-0.10339246136504765,40.67652861715017,-9022.482513098803,-10363.199904720283,1340.7173916214797,285801.57011987345,272323.5125,258845.45488012658,0.42950532808236147,-6644708,bear,hold
2022-05-24,259216.515625,268474.24832589284,259216.515625,267986.9992363722,574617,270666.86640625,299044.2584375,354888.297578125,-0.11333328416272392,33.401367444439714,-9243.316827102273,-10139.223289196681,895.9064620944082,281839.65795894625,270666.86640625,259494.0748535537,-0.01242121215833104,-7219325,bear,hold
2022-05-25,259216.515625,261652.76107260337,255805.77199835525,259703.7647145207,533307,269570.55625,297816.39,354033.60125,-0.07798958202612172,33.401367444439714,-9310.998220385925,-9973.578275434531,662.5800550486056,280719.4170609679,269570.55625,258421.69543903216,0.03564580271671887,-6686018,bear,hold
2022-05-26,259216.515625,265550.7537887688,259216.515625,262627.2592516447,541194,268547.33203125,296588.5215625,353191.069921875,-0.07317080665114895,33.401367444439714,-9257.916711187805,-9830.445962585187,572.5292513973818,279552.1565670358,268547.33203125,257542.5074954642,0.07605792005552689,-6144824,bear,hold
2022-05-27,263114.46875,265063.4648148148,261652.7217013889,264088.9667824074,481191,268035.71796875,295438.6121875,352397.224609375,-0.03743333787579328,38.202884998464526,-8799.87748220138,-9624.332266508425,824.454784307045,279051.8645448645,268035.71796875,257019.57139263547,0.27663472500355246,-5663633,bear,hold
2022-05-30,273834.0,275295.7473309608,266525.26334519574,267012.51245551603,751170,268060.08046875,294503.0934375,351656.976953125,0.001782534454863649,49.076115592487575,-7485.6120323436335,-9196.588219675468,1710.9761873318348,279125.1477489885,268060.08046875,256995.01318851145,0.7609075654497773,-4912463,bear,hold
2022-05-31,280655.46875,282117.2159830729,270423.23811848956,274321.2307400174,1515701,268133.16640625,293401.9103125,350977.599609375,0.005235499541089261,54.55580108328255,-5826.448010006745,-8522.560177741723,2696.1121677349784,279506.44163566554,268133.16640625,256759.8911768344,1.0505143457428447,-3396762,bear,hold
2022-06-02,282604.46875,283578.96691810346,276757.4797413793,283091.7178340517,608586,268571.68984375,292339.7071875,350283.637265625,0.032028414112199366,56.01221503595789,-4304.659126295417,-7678.979967452463,3374.320841157046,281376.61060864385,268571.68984375,255766.7690788561,1.04794477700801,-2788176,bear,hold
2022-06-03,280168.25,286989.737826087,278706.50260869565,286015.2395652174,470483,268839.67890625,291326.2296875,349531.266796875,0.019503697518419294,53.695700566070066,-3257.660680352943,-6794.716110032559,3537.0554296796163,282359.85947128496,268839.67890625,255319.49834121505,0.918950436322102,-3258659,bear,hold
2022-06-07,270910.5,276757.4892086331,268961.5035971223,275295.7419064748,660801,268644.78046875,290010.6565625,348722.875546875,-0.01418431086833094,45.92323824932771,-3138.748385892599,-6063.522565204567,2924.7741793119685,281925.4322023089,268644.78046875,255364.12873519107,0.5853015189580176,-3919460,bear,hold
2022-06-08,270910.5,272859.4964028777,267499.756294964,272372.24730215827,400681,268937.13046875,288802.2790625,347899.886171875,0.02205886513986277,45.92323824932771,-3009.814270450559,-5452.780906253766,2442.9666358032073,282146.80190364085,268937.13046875,255727.45903385922,0.574694118660578,-3518779,bear,hold
2022-06-09,266038.03125,270423.27352335164,262140.03811813187,268474.2769574176,753205,268790.95703125,287632.8815625,347057.400390625,-0.010869469236303386,42.195083402696284,-3263.1846014238545,-5014.861645287784,1751.6770438639296,282060.8774983692,268790.95703125,255521.03656413083,0.3962719562611042,-4271984,bear,hold
2022-06-10,263114.46875,267499.70989583334,261652.7217013889,262139.9707175926,497525,268352.43203125,286434.2471875,346207.596171875,-0.03225812754681756,40.09195091873903,-3657.7254920562264,-4743.434414641473,1085.708922585247,281763.30428623204,268352.43203125,254941.5597762679,0.3047120581845785,-4769509,bear,hold
2022-06-13,247522.53125,256293.01464074804,247522.53125,255318.51648622047,928643,267572.83515625,284875.0503125,345301.729140625,-0.05925914136943489,31.169135251499867,-5168.956526117981,-4828.538836936776,-340.4176891812058,283657.30315906584,267572.83515625,251488.36715343417,-0.12328153790165425,-5698152,bear,hold
2022-06-14,246548.046875,248984.29239748023,238752.06120306323,239726.55941205533,731127,266525.25,283198.91375,344410.45390625,-0.07832419703195981,30.709120678256994,-6371.80060236447,-5137.191190022315,-1234.6094123421553,285038.15491688123,266525.25,248012.34508311874,-0.03954803999407721,-6429279,bear,hold
2022-06-15,238264.8125,245573.5490797546,235341.31786809815,243624.5526584867,751618,265112.228125,281327.8775,343516.69046875,-0.10603287118199867,27.054101165302086,-7902.357528456574,-5690.224457709167,-2212.133070747407,287348.945300043,265112.228125,242875.51094995707,-0.10367309197806895,-7180897,bear,hold
2022-06-16,233879.578125,244599.05878906252,233392.32900390626,242650.0623046875,737844,263382.49453125,279466.5865625,342598.567890625,-0.12885657330265377,25.334928323246444,-9361.275725212967,-6424.434711209928,-2936.841014003039,289369.7745830053,263382.49453125,237395.21447949467,-0.06764148359299343,-7918741,bear,hold
2022-06-17,231443.328125,235341.32101973685,226570.83700657895,226570.83700657895,990192,261482.225,277507.845,341690.1609375,-0.14104869676616338,24.40699973617346,-10591.966326942726,-7257.941034356489,-3334.025292586237,290766.29715900077,261482.225,232198.15284099928,-0.012887973911225193,-8908933,bear,hold
2022-06-20,228032.578125,234854.0655048077,224134.58533653847,233392.31820913462,719666,259655.03984375,275393.1846875,340774.432265625,-0.1381216145012999,23.129742445438595,-11707.559062463872,-8147.864639977966,-3559.6944224859053,292305.669213327,259655.03984375,227004.41047417306,0.015744989770166043,-9628599,bear,hold
2022-06-21,233392.3125,235341.3088465553,228519.8216336117,229981.56889352817,526317,257925.30703125,273629.3434375,339851.440078125,-0.1290908151667356,29.383595303251695,-12020.62232035122,-8922.416176052617,-3098.2061442986032,292249.6082982181,257925.30703125,223601.00576428187,0.1426293671583165,-9102282,bear,hold
2022-06-22,223160.09375,233392.3251228166,221211.09729803493,233392.3251228166,894578,255562.14921875,271836.2671875,338838.358828125,-0.17477475124642572,25.173066202626075,-12945.158023022464,-9726.964545446586,-3218.193477575878,292525.6973883535,255562.14921875,218598.6010491465,0.06170258168836434,-9996860,bear,hold
2022-06-23,228032.578125,233392.31820913462,223160.0871394231,223160.0871394231,894526,254002.95234375,270228.345625,337883.70203125,-0.12030073556390508,30.295296997635262,-13133.29797641994,-10408.231231641257,-2725.0667447786836,292803.52053368115,254002.95234375,215202.38415381883,0.16533512999573338,-9102334,bear,hold
2022-06-24,241188.296875,243624.54229797982,229981.56792929294,232417.81335227273,990710,253101.54140625,268951.7528125,337028.886015625,-0.06954888158469363,41.866454673943885,-12081.574814820575,-10742.899948277121,-1338.6748665434534,292212.16343770776,253101.54140625,213990.91937479225,0.34769809437359683,-8111624,bear,hold
2022-06-27,242650.046875,247035.28868599396,238264.805064006,241188.29960466866,634239,252273.21796875,267792.099375,336198.4096875,-0.06390977330304892,42.99870552167484,-11003.28658490858,-10794.977275603414,-208.3093093051648,291532.1588926625,252273.21796875,213014.27704483748,0.377439751719225,-7477385,bear,hold
2022-06-28,246060.796875,246548.04597772277,239726.55853960395,242162.8040532178,460119,251420.534375,266661.6815625,335346.058984375,-0.06481464875731957,45.658271460142004,-9760.997668767726,-10588.181354236276,827.1836854685498,290440.6376128423,251420.534375,212400.43113715766,0.4313208185620325,-7017266,bear,hold
2022-06-29,240213.796875,242650.04227941175,238264.80055147057,240213.796875,464699,249739.52421875,265365.59875,334410.9471875,-0.12277585371064226,42.0372720158535,-9142.88529664866,-10299.122142718752,1156.2368460700927,287632.9376427789,249739.52421875,211846.1107947211,0.3743089301937949,-7481965,bear,hold
2022-06-30,233879.578125,238752.0693359375,230468.83427734376,235341.32548828126,764891,247400.7296875,264030.5359375,333414.968515625,-0.1666665924356765,38.477212629376076,-9059.71060001236,-10051.239834177473,991.5292341651129,283082.36914330715,247400.7296875,211719.09023169286,0.3105306851266408,-8246856,bear,hold
2022-07-01,230956.0625,236315.80234704644,227545.31896097047,233879.55696202532,527033,244818.309375,262675.9834375,332416.537109375,-0.1827586325101237,36.922978332262204,-9124.515595810022,-9865.894986503983,741.3793906939609,277264.0884927522,244818.309375,212372.53025724782,0.2863782708886236,-8773889,bear,hold
2022-07-04,229007.0625,233879.55319148937,224621.82087765957,231443.30784574468,512776,242260.25,261175.2559375,331359.700390625,-0.18260879846306644,35.882375101328876,-9226.781440428545,-9738.072277288897,511.2908368603512,271011.4127000386,242260.25,213509.08729996142,0.26951910365728937,-9286665,bear,hold
2022-07-05,236803.046875,242162.78661908436,230956.0580632716,232417.8052662037,654854,240554.87734375,259762.233125,330334.5446875,-0.12589933991115143,42.823784433190816,-8579.853859255847,-9506.428593682287,926.57473442644,266182.69467559364,240554.87734375,214927.06001190637,0.42680159960231573,-8631811,bear,hold
2022-07-06,237290.3125,243137.30171971253,230468.82507700205,233879.56878850103,875386,238873.86796875,258475.89625,329358.0525,-0.12410071776472309,43.23741430667936,-7936.355461080617,-9192.413967161954,1256.0585060813373,260398.7503719844,238873.86796875,217348.9855655156,0.4632156998796876,-7756425,bear,hold
2022-07-07,238752.046875,242650.03947704082,236803.0505739796,239726.5450255102,547620,237509.56875,257403.9484375,328559.179453125,-0.10256422454637304,44.53373595760868,-7225.141660959518,-8798.959505921468,1573.81784496195,255068.04043069112,237509.56875,219951.0970693089,0.5353811580983536,-7208805,bear,hold
2022-07-08,242650.046875,246060.7905057731,239726.55233433735,240701.05051455824,652395,236486.34765625,256634.095,327830.88953125,-0.07777763789358316,47.947623600225754,-6274.633508033148,-8294.094306343804,2019.4607983106562,249838.30348315302,236486.34765625,223134.39182934698,0.7308163425140565,-6556410,bear,hold
2022-07-11,234366.8125,241675.54885654885,232417.81613825363,239726.55249480248,554603,235828.56171875,255727.81125,327007.65734375,-0.0531495807010498,42.027907548703475,-6119.19842658905,-7859.115130392854,1739.916703803804,248201.2336710003,235828.56171875,223455.8897664997,0.44092831263969096,-7111013,bear,hold
2022-07-12,227545.3125,231443.30500535332,224621.818120985,230468.806879015,601679,234878.425,254811.7825,326160.04953125,-0.07707517709371425,37.88017812372866,-6471.849591536389,-7581.662022621561,1109.8124310851717,246719.57964056195,234878.425,223037.27035943803,0.1903548377419057,-7712692,bear,hold
2022-07-13,231443.328125,232905.07546052634,226083.58789473685,226083.58789473685,451619,234537.35078125,253973.7140625,325358.695078125,-0.02862984384234246,41.436862759695984,-6363.437154198444,-7338.017048936938,974.5798947384947,246361.6507934711,234537.35078125,222713.05076902887,0.36916677295687145,-7261073,bear,hold
2022-07-14,227545.3125,229981.55781584582,225109.06718415418,226083.5653104925,611226,234220.6375,252940.7453125,324547.582421875,-0.02708344899448456,39.03027631391183,-6516.933645979851,-7173.800368345522,656.8667223656712,246431.4535440145,234220.6375,222009.8214559855,0.22666343609065656,-7872299,bear,hold
2022-07-15,225109.078125,228519.82173295453,222185.58360389608,228519.82173295453,826920,233903.925,251966.246875,323716.98953125,-0.027368470939801437,37.56194895140037,-6757.270862948382,-7090.494467266095,333.22360431771267,246700.96429063566,233903.925,221106.88570936432,0.15637181088301877,-8699219,bear,hold
2022-07-18,240213.796875,240701.04595588235,227058.07169117645,228032.56985294117,986963,234512.9859375,251274.3534375,322957.054296875,0.05341876520521849,50.09700169924861,-5663.628487491311,-6805.121271311138,1141.4927838198273,247293.7819805558,234512.9859375,221732.1898944442,0.7230225299854242,-7712256,bear,hold
2022-07-19,237290.3125,237777.5616016427,233879.56878850103,236315.81429671458,350932,234707.8859375,250523.9903125,322197.099765625,0.01670149268519716,48.08486249400935,-4975.455824526434,-6439.188181954198,1463.7323574277634,247533.1863328296,234707.8859375,221882.5855421704,0.6006770400263067,-8063188,bear,hold
2022-07-20,239726.546875,247035.2830602134,238264.79963795733,244599.03766514227,635582,235536.20859375,250017.25125,321422.563125,0.07423573295124597,49.89105694746557,-4185.24537406076,-5988.3996203755105,1803.1542463147507,247373.05560547556,235536.20859375,223699.36158202443,0.677003989199956,-7427606,bear,hold
2022-07-21,244111.796875,249958.7860217066,240213.80411052893,242162.80049276448,567875,236340.16953125,249520.2571875,320682.117890625,0.07051281392427144,53.05698778592464,-3168.6190054730105,-5424.443497395011,2255.8244919220006,248213.36553125302,236340.16953125,224466.97353124697,0.8272761328857043,-6859731,bear,hold
2022-07-22,243624.546875,247035.29053124998,240701.0523125,243624.546875,465586,236461.98203125,248955.04875,319990.32953125,0.010101029077968171,52.65888063553836,-2374.876192414551,-4814.530036398919,2439.653843984368,248579.118368803,236461.98203125,224344.845693697,0.7955551808702538,-7325317,bear,hold
2022-07-25,241675.5625,242650.0607358871,237777.5695564516,241675.5625,380368,236413.2578125,248526.270625,319315.559375,-0.0040160073634850635,51.01012987023083,-1881.4083409594314,-4227.905697311022,2346.4973563515905,248437.95538805722,236413.2578125,224388.56023694278,0.7188123507653433,-7705685,bear,hold
2022-07-26,238752.046875,238752.046875,234366.8051977041,238264.7977997449,432397,236047.8203125,247951.3165625,318621.305859375,-0.029703024995537453,48.554329322281816,-1706.5626001788478,-3723.637077884587,2017.0744777057394,247296.7384107558,236047.8203125,224798.9022142442,0.620199406684244,-8138082,bear,hold
2022-07-27,239726.546875,241188.2941120427,234854.05608485773,241188.2941120427,576997,236023.4578125,247415.3425,317961.1209375,-0.0020284013921713084,49.42831673807042,-1472.3892978558142,-3273.3875218788326,1800.9982240230183,247238.23903801263,236023.4578125,224808.6765869874,0.6650985867684959,-7561085,bear,hold
2022-07-28,240701.046875,248497.03219888665,239239.29962677127,244599.03953694334,564324,236364.53125,246859.8784375,317361.767578125,0.02916658566210595,50.33692079705963,-1194.4029293935746,-2857.5906033817814,1663.1876739882068,247711.89735150867,236364.53125,225017.16514849133,0.6910802729993636,-6996761,bear,hold
2022-07-29,252395.015625,255318.51001447876,245086.27965130308,245573.5287162162,1105156,237436.47890625,246518.804375,316808.71875,0.09282697710089338,59.69507416733037,-30.143704195012106,-2292.1012235444273,2261.957519349415,250463.81206949532,237436.47890625,224409.1457430047,1.0741212161884859,-5891605,bear,hold
2022-08-01,252395.015625,254831.26094956565,249958.77030043438,253856.76281973938,532517,238605.8765625,246275.1790625,316155.916796875,0.10212764999332724,59.69507416733037,882.368722432846,-1657.2072343489726,2539.5759567818186,252562.3086923701,238605.8765625,224649.44443262988,0.9940065961768245,-5359088,bear,hold
2022-08-02,252395.015625,253856.76281973938,247522.52497586873,253856.76281973938,551218,239385.475,245963.34,315527.44484375,0.06584361542539807,59.69507416733037,1587.2446268001804,-1008.3168621191421,2595.5614889193225,254542.28650972163,239385.475,224228.66349027838,0.9291648219236492,-4807870,bear,hold
2022-08-03,262140.0,264088.99628252786,248497.02602230484,249471.52416356877,831121,240627.959375,245797.675,315027.9871875,0.10472272229823965,66.30371063703473,2898.7872413124715,-226.8960414328194,3125.683282745291,258689.78668752854,240627.959375,222566.13206247147,1.0955111919954585,-3976749,bear,hold
2022-08-04,266525.25,270910.49177330895,264089.0045703839,265550.75182815356,960547,242016.61953125,245943.8496875,314501.79578125,0.11632655505374911,68.78414037213173,4243.135019163281,667.1101706864007,3576.0248484768804,263275.6463328464,242016.61953125,220757.59272965364,1.0764287965173835,-3016202,bear,hold
2022-08-05,260191.03125,273834.0066713483,258729.28388342698,270423.26281601127,949836,242893.66875,245963.34,313880.67484375,0.07228922722622078,61.71715588655042,4742.750329226867,1482.238202394494,3260.512126832373,265583.9962365552,242893.66875,220203.3412634448,0.8811615876908181,-3966038,bear,hold
2022-08-08,251907.78125,254831.2758099613,250446.03397001934,254344.02671663443,940226,243770.7171875,245817.1653125,313225.43671875,0.07484408121990405,53.91604821866664,4419.36630914305,2069.6638237442053,2349.7024853988446,266430.8913909597,243770.7171875,221110.54298404034,0.6795454878113351,-4906264,bear,hold
2022-08-09,258242.015625,260191.0119693396,252882.275678066,254344.02293632075,529474,245305.55234375,245719.71625,312587.271796875,0.13490369363244947,58.26086851560758,4620.934661679756,2579.9179913313155,2041.0166703484401,267515.72036073066,245305.55234375,223095.38432676936,0.7912283975375489,-4376790,bear,hold
2022-08-10,255318.53125,259216.52409351146,254344.03303912215,255805.78035543894,317975,246499.3125,245349.406875,311880.963203125,0.10315788023971573,55.65290635392364,4492.985931767675,2962.5315794185876,1530.454352349087,268160.5914871036,246499.3125,224838.0335128964,0.7035710531047281,-4694765,bear,hold
