Date,Close,High,Low,Open,Volume,ma20,ma50,ma200,momentum20,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_pct,obv,state,signal
2021-07-06,144.04693603515625,145.15210047522726,142.21138879075627,144.68440795271545,2001900,,,,,,,,,,,,,2001900,bear,hold
2021-07-07,141.8654327392578,144.96631915930118,141.26640969381359,144.95350285228238,1888200,,,,,,,,,,,,,113700,bear,hold
2021-07-08,140.04270935058594,140.712222121396,137.81315571779635,138.8766746352848,2000100,,,,,,,,,,,,,-1886400,bear,hold
2021-07-09,142.3267364501953,142.59260884165633,139.49172232047593,140.50400531244202,1833000,,,,,,,,,,,,,-53400,bear,hold
2021-07-12,144.1526336669922,144.1526336669922,142.3907730323837,142.93534867086137,3949800,,,,,,,,,,,,,3896400,bear,hold
2021-07-13,143.57603454589844,144.19749342346586,142.81364029144802,143.55041659735878,2122200,,,,,,,,,,,,,1774200,bear,hold
2021-07-14,142.9129638671875,145.78320096681924,142.5029299958115,144.55629609770102,2256600,,,,,,,,,,,,,-482400,bear,hold
2021-07-15,139.7415771484375,142.53173381926644,138.6812551450303,142.2242011388513,2657100,,,,,,,,,,,,,-3139500,bear,hold
2021-07-16,136.70477294921875,140.88520596650395,136.37803043832312,140.1772443076075,2571600,,,,,,,,,,,,,-5711100,bear,hold
2021-07-19,136.56704711914062,136.79127385833795,134.0651834964428,134.83721209923272,4068000,,,,,,,,,,,,,-9779100,bear,hold
2021-07-20,138.42822265625,139.47894005251808,135.5035232961272,137.2237388773145,3201000,,,,,,,,,,,,,-6578100,bear,hold
2021-07-21,142.6790771484375,142.74635542117372,138.95674687208515,138.95674687208515,2039400,,,,,,,,,,,,,-4538700,bear,hold
2021-07-22,141.83660888671875,142.61503093271187,140.7859062938565,141.96474263394745,1185000,,,,,,,,,,,,,-5723700,bear,hold
2021-07-23,142.56056213378906,142.70151216728894,140.80189812341948,142.49969201424494,1312500,,,,,51.54662099470911,,,,,,,,-4411200,bear,hold
2021-07-26,142.60540771484375,142.92254529728032,141.660403120469,142.0127782120652,1123200,,,,,51.69872992824122,,,,,,,,-3288000,bear,hold
2021-07-27,139.9882354736328,142.19856422539215,137.03149624637192,142.19856422539215,2508000,,,,,43.17941390117667,,,,,,,,-5796000,bear,hold
2021-07-28,142.2754669189453,142.87450462978325,139.8216720218054,140.49759291097246,2289600,,,,,50.80857445215771,,,,,,,,-3506400,bear,hold
2021-07-29,145.1777801513672,145.62305161465,142.76241891958168,142.8168809059025,2303700,,,,,58.434950254672245,,,,,,,,-1202700,bear,hold
2021-07-30,146.36618041992188,146.66409353022237,143.86433204550806,143.86433204550806,2320200,,,,,61.09469959254778,,,,,,,,1117500,bear,hold
2021-08-02,147.29196166992188,149.11790392590805,146.92998169426338,147.7692737301886,2864100,142.05731735229492,,,,63.07687107812065,,,,147.60536444011134,142.05731735229492,136.5092702644785,0.9717555776628406,3981600,bear,hold
2021-08-03,148.4131622314453,148.4131622314453,145.89208923554793,147.61872721910993,1769100,142.27562866210937,,,0.03031113549838671,65.37751941895054,,,,148.43012486420287,142.27562866210937,136.12113246001587,0.9986219316577217,5750700,bear,hold
2021-08-04,149.92518615722656,150.6459495130112,148.4804480366624,148.70149269049332,1626000,142.67861633300782,,,0.05681266579422628,68.25059696641995,,,,149.67130687994285,142.67861633300782,135.6859257860728,1.0181531897900868,7376700,bear,hold
2021-08-05,149.95083618164062,151.00153893970202,149.09872756543746,150.64596700203842,1420200,143.17402267456055,,,0.07075075080310289,68.29865662011044,,,,150.73070491570087,143.17402267456055,135.61734043342022,0.9483987344462852,8796900,bear,hold
2021-08-06,149.2044219970703,149.95401470992778,148.81361258765747,149.06988009127454,1233000,143.5179069519043,,,0.04832321542960227,65.2054716021508,,,,151.502891943583,143.5179069519043,135.53292196022562,0.8560754998971216,7563900,bear,hold
2021-08-09,148.69825744628906,149.8931213603807,148.07039042851036,149.80663329090223,1065900,143.74518814086915,,,0.0315334077752456,63.117893381102576,,,,152.04217488367343,143.74518814086915,135.44820139806487,0.7984860322764503,6498000,bear,hold
2021-08-10,146.9716339111328,149.1755692908574,145.89849557771737,148.91930182734495,2695500,143.91496810913085,,,0.023650182121089713,56.47570769390986,1.6673134811967145,,,152.3292985004175,143.91496810913085,135.5006377178442,0.6816345246656376,3802500,bear,hold
2021-08-11,146.46873474121094,147.57711081758222,144.74850456962776,147.37209387078394,1296900,144.09275665283204,,,0.02488067406766481,54.671094085888186,1.5231204503444928,,,152.56495018052576,144.09275665283204,135.62056312513832,0.6402221325924836,2505600,bear,hold
2021-08-12,144.89585876464844,145.98822175681042,143.6945864797638,145.98822175681042,1531500,144.35047073364257,,,0.03688438130862015,49.35876385072998,1.2673196166422827,,,152.58787560201048,144.35047073364257,136.11306586527465,0.5331043599119543,974100,bear,hold
2021-08-13,145.8055877685547,145.8280089702354,144.43773316242084,144.56267013973923,1060200,144.80551147460938,,,0.06657276569792181,52.2488662600892,1.1250344439206117,,,152.27268797289588,144.80551147460938,137.33833497632287,0.5669648222574356,2034300,bear,hold
2021-08-16,145.26426696777344,145.6390633856774,144.0469814619617,145.25466206720117,1143900,145.24037246704103,,,0.0636846152281918,50.40548941641814,0.9575542652994784,,,151.68008836596417,145.24037246704103,138.8006565681179,0.5018552449446105,890400,bear,hold
2021-08-17,142.45166015625,144.05655807489686,141.11905744936573,144.05655807489686,1850700,145.44154434204103,,,0.029065153209336225,42.095317027777675,0.5910578068816221,,,151.23657381799873,145.44154434204103,139.64651486608332,0.24203028662792872,-960300,bear,hold
