Date,Close,High,Low,Open,Volume,ma20,ma50,ma200,momentum20,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_pct,obv,state,signal
2021-06-21,329.3973693847656,330.02188997148664,324.79774682676305,328.20780348130495,11337500,,,,,,,,,,,,,11337500,bear,hold
2021-06-22,336.0787048339844,336.9609718056598,329.70468596146765,329.79389887120124,15345300,,,,,,,,,,,,,26682800,bear,hold
2021-06-23,337.6250915527344,340.43047277158377,335.25591271698704,336.3958956840747,14817800,,,,,,,,,,,,,41500600,bear,hold
2021-06-24,340.19256591796875,341.8975943029009,338.8146817809146,338.87415705290726,12329100,,,,,,,,,,,,,53829700,bear,hold
2021-06-25,338.3983154296875,341.1243762456423,336.72302472627456,339.60769634720594,14594400,,,,,,,,,,,,,39235300,bear,hold
2021-06-28,352.54412841796875,355.0223656374678,338.79484291257626,339.4788388053115,29156100,,,,,,,,,,,,,68391400,bear,hold
2021-06-29,348.8267822265625,353.6345383636902,346.0114780457379,353.1686285434748,21417300,,,,,,,,,,,,,46974100,bear,hold
2021-06-30,344.6831359863281,349.8478041184627,344.1478585298199,349.1043329547267,15107500,,,,,,,,,,,,,31866600,bear,hold
2021-07-01,351.3050231933594,351.5825845624419,343.4836917096973,343.80091334634034,17137000,,,,,,,,,,,,,49003600,bear,hold
2021-07-02,351.6122741699219,353.33711742418416,349.5503640653195,352.008786035602,11521300,,,,,,,,,,,,,60524900,bear,hold
2021-07-06,349.7090148925781,355.6667069440098,346.1403471891255,353.3966331441592,13488500,,,,,,,,,,,,,47036400,bear,hold
2021-07-07,347.4389343261719,353.386703632117,346.95320951346713,352.1674302856265,14218900,,,,,,,,,,,,,32817500,bear,hold
2021-07-08,342.64105224609375,345.2977151324137,339.5779548488796,342.7203727736386,14406500,,,,,,,,,,,,,18411000,bear,hold
2021-07-09,347.36956787109375,347.65702160715523,342.26437499772095,342.3139578932592,13018700,,,,,61.58032302314736,,,,,,,,31429700,bear,hold
2021-07-12,350.0856628417969,351.10669523968244,346.5963161596449,348.17247120578384,10018600,,,,,64.48772762930747,,,,,,,,41448300,bear,hold
2021-07-13,349.02496337890625,355.36924370092373,345.763595195058,348.44010310918037,11456000,,,,,62.49863779579772,,,,,,,,29992300,bear,hold
2021-07-14,344.6038818359375,352.107992162466,343.7117223963008,351.4735488486393,13894200,,,,,54.897928219626785,,,,,,,,16098100,bear,hold
2021-07-15,341.46142578125,346.1899217185131,337.25834517205516,346.1899217185131,14781600,,,,,50.22263894721397,,,,,,,,1316500,bear,hold
2021-07-16,338.190185546875,342.9781267988666,337.17907559820964,341.9075415739222,11026100,,,,,45.8456212403077,,,,,,,,-9709600,bear,hold
2021-07-19,334.0168151855469,336.8320889577822,331.627790942661,334.6314131584542,14372300,343.76024475097654,,,,40.94310822264118,,,,356.64091269717574,343.76024475097654,330.87957680477734,0.12178088876575931,-24081900,bear,hold
2021-07-20,338.6858215332031,340.460247887152,331.5881463693273,335.8507023683744,11024300,344.22466735839845,,,0.02819831914804327,47.68345401523695,,,,355.5798586711267,344.22466735839845,332.8694760456702,0.2561095329593118,-13057600,bear,hold
2021-07-21,343.216064453125,343.5035182097744,338.27940466793854,338.52722840762203,9279700,344.58153533935547,,,0.021237167117346356,53.25789781284457,,,,355.32225531520453,344.58153533935547,333.8408153635064,0.43643485309640395,-3777900,bear,hold
2021-07-22,348.1328430175781,348.47980226768016,342.20488888598493,343.66209353487886,12385400,345.10692291259767,,,0.031122543104005418,58.434442104679974,,,,355.4559746761619,345.10692291259767,334.75787114903346,0.646193108997376,8607500,bear,hold
2021-07-23,366.5709533691406,372.0627053911015,354.0806314483372,357.7682497249188,33694300,346.42584228515625,,,0.07753957638666487,71.27966487902272,,,,360.1172782548944,346.42584228515625,332.7344063154181,1.2356829162591347,42301800,bear,hold
2021-07-26,369.2176818847656,371.1804566344037,365.0146012815734,366.3627477950808,14925200,347.96681060791013,,,0.09107423131212888,72.58917196151671,,,,364.3668849495199,347.96681060791013,331.5667362663004,1.147889480078101,57227000,bear,hold
2021-07-27,364.608154296875,369.9016651357157,361.37652342353266,368.67246920927926,15705400,348.5700119018555,,,0.03421990300347133,66.87062810083052,5.793307897746331,,,366.422281435286,348.5700119018555,330.717742368425,0.9491905739207608,41521600,bear,hold
2021-07-28,370.030517578125,374.2633354358964,363.73578961843754,371.2993736977979,29676900,349.6301986694336,,,0.060785858288228356,69.87691193154294,6.773033205570073,,,369.7872078261009,349.6301986694336,329.4731895127663,1.0060353634344517,71198500,bear,hold
2021-07-29,355.2008056640625,362.3381109905446,353.6345427376173,357.8574688091655,33413200,350.1560821533203,,,0.03051402456240715,55.13984363388053,6.280441733306532,,,370.31818648315345,350.1560821533203,329.99397782348717,0.6251040920187505,37785300,bear,hold
2021-07-30,353.1983642578125,357.58982369964633,349.86762788183586,350.91839806606083,15976200,350.250749206543,,,0.005389450589811329,53.499118597248206,5.663197342478327,,,370.45128599597456,350.250749206543,330.0502124171114,0.5729588298072265,21809100,bear,hold
