Date,Open,High,Low,Close,Volume,ma50,ma200,sma20w,ema21w,rsi14,state,signal
2025-06-29,0.15398898638598965,0.15398898638598965,0.15398898638598965,0.15398898638598965,6153845.46878922,,,,0.15398898638598965,,bear,hold
2025-06-30,0.1602819929686535,0.1602819929686535,0.1602819929686535,0.1602819929686535,7584880.837848915,,,,0.15407402701548512,,bear,hold
2025-07-01,0.15498714094212981,0.15498714094212981,0.15498714094212981,0.15498714094212981,8311377.190813048,,,,0.1540863663928722,,bear,hold
2025-07-02,0.14685004240277788,0.14685004240277788,0.14685004240277788,0.14685004240277788,10294181.625171768,,,,0.15398857823084391,,bear,hold
2025-07-03,0.1607629168661431,0.1607629168661431,0.1607629168661431,0.1607629168661431,11159811.818279099,,,,0.15408012334753715,,bear,hold
2025-07-04,0.1592788195480607,0.1592788195480607,0.1592788195480607,0.1592788195480607,13133681.18057651,,,,0.15415037599889558,,bear,hold
2025-07-05,0.15031485608094028,0.15031485608094028,0.15031485608094028,0.15031485608094028,9042660.63788385,,,,0.15409854464865294,,bear,hold
2025-07-06,0.15142760790832052,0.15142760790832052,0.15142760790832052,0.15142760790832052,6694472.07045362,,,,0.1540624509089187,,bear,hold
2025-07-07,0.15310428415354246,0.15310428415354246,0.15310428415354246,0.15310428415354246,7659304.142063995,,,,0.15404950270952172,,bear,hold
2025-07-08,0.15032510741144728,0.15032510741144728,0.15032510741144728,0.15032510741144728,7954719.77188404,,,,0.15399917304333155,,bear,hold
2025-07-09,0.15397633769072158,0.15397633769072158,0.15397633769072158,0.15397633769072158,8127819.469723327,,,,0.15399886445748548,,bear,hold
2025-07-10,0.16139160500383692,0.16139160500383692,0.16139160500383692,0.16139160500383692,11692970.722730896,,,,0.1540987663567605,,bear,hold
2025-07-11,0.1698708455432309,0.1698708455432309,0.1698708455432309,0.1698708455432309,17827079.666715074,,,,0.1543119025619831,,bear,hold
2025-07-12,0.17218574033307762,0.17218574033307762,0.17218574033307762,0.17218574033307762,24148677.891992625,,,,0.15455344091024115,68.28827014630272,bear,hold
2025-07-13,0.17363333329113007,0.17363333329113007,0.17363333329113007,0.17363333329113007,19154633.36729908,,,,0.1548112772937667,69.33774568279367,bear,hold
2025-07-14,0.1753701907116055,0.1753701907116055,0.1753701907116055,0.1753701907116055,18077170.35096981,,,,0.15508910044806185,70.59514666153609,bear,hold
2025-07-15,0.17360157643887686,0.17360157643887686,0.17360157643887686,0.17360157643887686,17419761.98777639,,,,0.15533926904253234,67.55710059196676,bear,hold
2025-07-16,0.18120818350456713,0.18120818350456713,0.18120818350456713,0.18120818350456713,22033845.90038184,,,,0.15568884896769497,72.94903720448403,bear,hold
2025-07-17,0.1828553650363842,0.1828553650363842,0.1828553650363842,0.1828553650363842,14082951.042011404,,,,0.1560559640497043,73.95835671615515,bear,hold
2025-07-18,0.18126514295932564,0.18126514295932564,0.18126514295932564,0.18126514295932564,16901050.396976225,,,,0.15639662862956405,71.19647281934121,bear,hold
2025-07-19,0.178432370309548,0.178432370309548,0.178432370309548,0.178432370309548,17717688.956548955,,,,0.15669440892253683,66.43691866887352,bear,hold
2025-07-20,0.1809958841036479,0.1809958841036479,0.1809958841036479,0.1809958841036479,9103471.639846772,,,,0.1570228072357951,68.48981655090671,bear,hold
