Date,Close,High,Low,Open,Volume,ma20,ma50,ma200,momentum20,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_pct,obv,state,signal
2021-08-25,124.42023468017578,125.53803491963572,124.03363479239358,125.40357264194063,16743800,,,,,,,,,,,,,16743800,bear,hold
2021-08-26,124.76472473144531,124.8655873911384,123.97470015576393,124.3613125653975,16657400,,,,,,,,,,,,,33401200,bear,hold
2021-08-27,125.61363220214844,125.63884467009865,124.66391982853678,124.8656323963846,15384700,,,,,,,,,,,,,48785900,bear,hold
2021-08-30,125.94148254394531,125.98349479952864,125.16825698285216,125.21869477320907,10596300,,,,,,,,,,,,,59382200,bear,hold
2021-08-31,125.08424377441406,126.14320673959897,124.80689358309643,125.79021908453734,15262400,,,,,,,,,,,,,44119800,bear,hold
2021-09-01,125.29363250732422,125.71439156777471,124.95703039518283,125.61341350224178,10807100,,,,,,,,,,,,,54926900,bear,hold
2021-09-02,125.84064483642578,125.84906823763927,125.17585100864233,125.58819961103373,9765900,,,,,,,,,,,,,64692800,bear,hold
2021-09-03,124.69630432128906,124.97400718797644,124.49434793865352,124.7720508053409,12928000,,,,,,,,,,,,,51764800,bear,hold
2021-09-07,123.64433288574219,124.14083866334259,123.41713208845091,123.92203558965416,15547800,,,,,,,,,,,,,36217000,bear,hold
2021-09-08,124.4858169555664,124.70461996842934,124.03140264675146,124.25861622143513,14533700,,,,,,,,,,,,,50750700,bear,hold
2021-09-09,125.99212646484375,126.13518304129259,124.41849128335572,124.68777047415625,20324600,,,,,,,,,,,,,71075300,bear,hold
2021-09-10,124.88133239746094,125.52930519699983,124.67937618813633,125.30209162095717,14894600,,,,,,,,,,,,,56180700,bear,hold
2021-09-13,125.63872528076172,125.79861586381976,125.3441886445438,125.41992223423834,15036100,,,,,,,,,,,,,71216800,bear,hold
2021-09-14,127.16190338134766,127.54900767005972,125.87438067497025,126.000603355769,19918400,,,,,64.41617097014063,,,,,,,,91135200,bear,hold
2021-09-15,126.71588134765625,127.27969730891833,126.16888651439193,127.2460422123671,11940300,,,,,60.780701770766136,,,,,,,,79194900,bear,hold
2021-09-16,126.13518524169922,126.60643346423407,125.8069935981088,125.95005017705324,13328900,,,,,56.3237835247325,,,,,,,,65866000,bear,hold
2021-09-17,125.52935791015625,125.68924853671558,125.13384304673825,125.5377684755591,13782900,,,,,52.036687304708146,,,,,,,,52083100,bear,hold
2021-09-20,127.08611297607422,127.38063671316314,126.42130624616,126.70743226235884,14660400,,,,,60.38164212351651,,,,,,,,66743500,bear,hold
2021-09-21,126.97671508789062,127.03562754131595,126.39606531807956,126.82524793431496,10035800,,,,,59.59692700548308,,,,,,,,56707700,bear,hold
2021-09-22,127.73411560058594,127.73411560058594,126.59807307968684,126.89259691522834,22277800,125.68182525634765,,,,63.166014183114335,,,,127.76408927429766,125.68182525634765,123.59956123839764,0.9928026241020983,78985500,bear,hold
2021-09-23,124.84769439697266,126.60646511017227,124.8308604303741,126.58122058055153,23853300,125.7031982421875,,,0.0034356125263359516,46.35885669512224,,,,127.74153798916043,125.7031982421875,123.66485849521456,0.29014689614787775,55132200,bear,hold
2021-09-24,123.62742614746094,124.41845520951628,123.48436961248986,124.41003181063458,20203900,125.64633331298828,,,-0.009115545972087857,41.34971203400351,,,,127.84349372933809,125.64633331298828,123.44917289663846,0.0405644598127738,34928300,bear,hold
2021-09-27,123.17308044433594,123.59383976849155,122.76074452461899,122.91221171784835,13464300,125.52430572509766,,,-0.019429035806280526,39.63259777716603,,,,127.97198483892737,125.52430572509766,123.07662661126795,0.019703120503624466,21464000,bear,hold
2021-09-28,121.25444030761719,122.07913797340015,120.87575941729855,121.45640944138079,26613500,125.28995361328126,,,-0.03721603193524936,33.336902086342235,,,,128.3531206397539,125.28995361328126,122.2267865868086,-0.15871584389426913,-5149500,bear,hold
2021-09-29,121.46478271484375,122.38203483969436,120.91780080126776,121.85188689223646,23569400,125.10898056030274,,,-0.028936186927730922,34.56412956143549,,,,128.59752042983857,125.10898056030274,121.62044069076691,-0.022309903533347566,18419900,bear,hold
2021-09-30,121.44800567626953,121.60788347049024,120.88417675134538,121.26287050342607,22567600,124.91669921875,,,-0.030692915147382926,34.50955978887592,-0.7186132725735348,,,128.750202853299,124.91669921875,121.083195584201,0.04758181116364809,-4147700,bear,hold
2021-10-01,122.46998596191406,122.51210501279866,121.50100351135877,122.04869259824302,26151800,124.74816627502442,,,-0.02678513670120708,40.6558919210643,-0.7689681756371272,,,128.6989488247186,124.74816627502442,120.79738372533025,0.2116798653868317,22004100,bear,hold
2021-10-04,122.15825653076172,122.56270753733818,121.41678873241881,121.89705662455002,28027600,124.62126388549805,,,-0.02035383329395135,39.43999994369554,-0.8245241577231894,,,128.7304310095433,124.62126388549805,120.51209676145281,0.20030333637152664,-6023500,bear,hold
2021-10-05,120.97864532470703,121.92233866862453,120.87753899696088,121.83808768112193,22659200,124.48797950744628,,,-0.021559318561720664,35.15540851547904,-0.9527546768465527,,,128.8785433336343,124.48797950744628,120.09741568125827,0.100354951930384,-28682700,bear,hold
2021-10-06,121.66114044189453,121.93919570391917,121.35780859758198,121.52632343178723,18696500,124.3467456817627,,,-0.02269074969946261,39.26640265060009,-0.9879185251949707,,,128.9069502410935,124.3467456817627,119.78654112243188,0.20553895061866856,-9986200,bear,hold
2021-10-07,120.3887939453125,120.77637663434884,120.14443659814125,120.64999376984849,14856000,124.06657905578614,,,-0.0444736720996195,34.832843018038375,-1.1057079442813773,,,128.87002709600105,124.06657905578614,119.26313101557123,0.11717238536954219,-24842200,bear,hold
2021-10-08,119.54624938964844,119.94226631387976,119.25133879267364,119.86642371157988,17257800,123.79982490539551,,,-0.0427212210615473,32.23711177034522,-1.2526039728575284,,,128.9711297141068,123.79982490539551,118.6285200966842,0.0887328563014001,-42100000,bear,hold
2021-10-11,119.242919921875,119.56309425017234,119.18393265856423,119.31032842700543,7213400,123.48003463745117,,,-0.05090632163446562,31.33187214099719,-1.3776159872867737,,,128.93989689307404,123.48003463745117,118.02017238182829,0.11197604287429204,-49313400,bear,hold
2021-10-12,121.28197479248047,121.34094919689298,120.05179211591582,120.1781878799837,17968700,123.18603820800782,,,-0.046239702556462925,42.93280587070009,-1.2972008979475902,-1.0928315317156099,-0.20436936623198032,128.45096196578737,123.18603820800782,117.92111445022826,0.319174644959116,-31344700,bear,hold
2021-10-13,122.46153259277344,122.62162610286879,121.82117140924316,121.84644797853704,23584600,122.97332077026367,,,-0.03357391914601948,48.36705600263484,-1.1253189276676352,-1.099329010906015,-0.025989916761620213,127.98844295233924,122.97332077026367,117.9581985881881,0.4489755025989794,-7760100,bear,hold
2021-10-14,122.91661071777344,122.98401922884634,122.13299802630246,122.48688306679104,12946400,122.81239204406738,,,-0.02551686524072072,50.33213499745248,-0.9415268905232921,-1.0677685868294704,0.12624169630617832,127.61333196249493,122.81239204406738,118.01145212563983,0.5108539864564887,5186300,bear,hold
2021-10-15,122.20039367675781,122.29307876262132,121.72854700576447,122.17511709487299,11811500,122.64594383239746,,,-0.026519407800851158,47.28217631129823,-0.8439347519809814,-1.0230018198597728,0.17906706787879134,127.28671227830145,122.64594383239746,118.00517538649348,0.45199607986982193,-6625200,bear,hold
2021-10-18,122.77339172363281,123.01773636487302,121.77071085643782,122.17514912949717,12115900,122.4303077697754,,,-0.033935424976396455,49.89793344456936,-0.712146938819842,-0.9608308436517867,0.2486839048319447,126.6029525318645,122.4303077697754,118.25766300768629,0.5411110906174583,5490700,bear,hold
2021-10-19,121.0797348022461,121.94759827957672,121.03760288592936,121.8886238822179,12156300,122.13545875549316,,,-0.046441430474577716,43.091920402042106,-0.7358852790598291,-0.9158417307333953,0.1799564516735661,125.78156162203143,122.13545875549316,118.48935588895489,0.35522570373207735,-6665600,bear,hold
2021-10-20,120.26241302490234,121.06286793124167,120.07704289625266,120.70056177051563,12782500,121.76187362670899,,,-0.05849418176618526,40.23949035822883,-0.8112969947731727,-0.8949327835413509,0.08363578876817812,124.43927368787648,121.76187362670899,119.0844735655415,0.21997823120374446,-19448100,bear,hold
2021-10-21,120.11917114257812,120.61629426476006,119.84111595808972,120.48991138856267,13660000,121.52544746398925,,,-0.037874333821171335,39.742965433605235,-0.8725614008904188,-0.8904585070111645,0.017897106120745687,123.88767482199312,121.52544746398925,119.16322010598539,0.2023410306704214,-33108100,bear,hold
2021-10-22,121.44205474853516,121.66954395598022,120.66687633865132,120.86908896749136,13740000,121.41617889404297,,,-0.017677075929083075,46.329547911203015,-0.8050876832604672,-0.873384342261025,0.06829665900055781,123.5725850712818,121.41617889404297,119.25977271680415,0.5059997635800964,-19368100,bear,hold
2021-10-25,121.25672149658203,121.58532997529122,121.02079811991184,121.05449594935341,8137900,121.32036094665527,,,-0.015558261113879812,45.577885304328305,-0.7578332900223046,-0.8502741318132809,0.09244084179097634,123.32063792895146,121.32036094665527,119.32008396435909,0.48409234055171063,-27506000,bear,hold
2021-10-26,122.25936126708984,122.25936126708984,121.11344259754951,121.85491030829529,13671000,121.3706069946289,,,0.00828770440837645,50.27781491617492,-0.6321916806923866,-0.8066576415891021,0.1744659608967155,123.41180383932102,121.3706069946289,119.32941014993678,0.7177042049550579,-13835000,bear,hold
2021-10-27,124.48383331298828,124.854560868588,122.95873973321392,123.35475673226307,22092300,121.52155952453613,,,0.02485535750088319,58.78259835454634,-0.3490992972916729,-0.7151459727296163,0.36604667543794345,123.97349747282297,121.52155952453613,119.06962157624929,1.1040678538626723,8257300,bear,hold
2021-10-28,124.06256103515625,124.98097812394079,123.72551839464211,124.52597377346224,17497600,121.65228729248047,,,0.021528186851055064,56.80111456801301,-0.15693069659347714,-0.6035029175023885,0.44657222090891135,124.34187767145606,121.65228729248047,118.96269691350487,0.9480745026299885,-9240300,bear,hold
2021-10-29,124.4416732788086,124.7028731858169,123.28733322905305,123.41371613345802,19087300,121.7508716583252,,,0.01609935121171402,58.16771923777084,0.025659704547962292,-0.47767039309231835,0.5033300976402806,124.68641752089798,121.7508716583252,118.81532579575241,0.958313674262462,9847000,bear,hold
2021-11-01,123.54569244384766,123.81565721195032,122.92137880316886,123.00575003439985,18035500,121.82024345397949,,,0.011357692492415028,53.83324421473786,0.0969481892112043,-0.36274667663161386,0.45969486584281816,124.85492030180194,121.82024345397949,118.78556660615703,0.7842887523767603,-8188500,bear,hold
2021-11-02,124.09404754638672,124.49901394548402,123.59629082989184,123.59629082989184,9836700,121.97601356506348,,,0.0257516705805223,55.99451476467409,0.19543959489963925,-0.25110942232536326,0.4465490172250025,125.13901621896244,121.97601356506348,118.81301091116453,0.8348138166612644,1648200,bear,hold
2021-11-03,122.81171417236328,124.8449270050595,122.77796052988079,124.70995105485773,20639400,122.03354225158691,123.54781616210937,,0.00945719994313432,50.08914450397959,0.16808359407930595,-0.16727081904442942,0.3353544131237354,125.21335320095935,122.03354225158691,118.85373130221447,0.6223613499616937,-18991200,bear,hold
