Date,Close,High,Low,Open,Volume,ma20,ma50,ma200,momentum20,rsi14,state,signal
2022-09-01,64885.34375,65532.579099127186,63590.873051745635,64399.917238154616,1210194,64367.551171875,64351.369609375,64229.874296875,-0.01353008592108762,52.55363268367953,bull,golden_cross
2022-09-02,65370.76953125,66827.04905051053,64966.24744256652,65451.673948986696,1379416,64347.3251953125,64409.620859375,64223.14111328125,-0.006150022858365856,54.61875423321867,bull,golden_cross
2022-09-05,65532.5703125,66017.99675925926,65128.048273533954,65532.5703125,657587,64367.551171875,64466.25390625,64223.45943359375,0.006211141380673135,55.31687198161855,bull,golden_cross
2022-09-06,65856.1953125,66098.90856303746,65128.05556088759,65370.768811425056,622838,64367.551171875,64474.344375,64214.08123046875,0.0,56.74999847743333,bull,golden_cross
2022-09-07,66584.328125,66907.94575865736,65775.28404085663,65937.0928576853,1524189,64399.9125,64480.81671875,64209.51416015625,0.009815817607428778,59.86872395969943,bull,golden_cross
2022-09-08,65451.671875,66907.95134811496,64804.43655361558,66907.95134811496,1386173,64408.003125,64545.540234375,64208.25755859375,0.002478371090839815,53.41611261738648,bull,golden_cross
2022-09-13,65775.2890625,65775.2890625,63995.39194149754,64966.24491658979,1465046,64428.2291015625,64610.26375,64209.39931640625,0.00618807968990831,54.91138575113676,bull,golden_cross
2022-09-14,64966.25,65532.580946450806,64157.20579078456,64238.1102117061,1081881,64343.2798828125,64647.479921875,64210.00736328125,-0.02548531316102498,50.54348666620767,bull,golden_cross
2022-09-15,64723.53125,65856.19304687499,64723.53125,65451.6709765625,799235,64262.3755859375,64671.751328125,64206.6706640625,-0.024390209435607102,49.277078611144375,bull,golden_cross
2022-09-16,65613.4765625,65775.28538262947,64642.623641723185,64723.52805178792,1358942,64359.4609375,64715.439609375,64200.370625,0.0304955719865303,53.84359593448764,bull,golden_cross
2022-09-19,65370.76953125,65856.19603767018,64723.53418935643,65128.05627803991,676114,64525.3154296875,64802.81640625,64200.66029296875,0.05345516753325086,52.456570371842005,bull,golden_cross
2022-09-20,65047.14453125,65856.18861745957,64885.335714008084,65694.37980021766,702213,64654.7623046875,64878.866484375,64200.5023046875,0.041450717576709595,50.58537235488087,bull,golden_cross
2022-09-21,64480.81640625,64804.43405446204,63752.67669777289,64723.52964240903,721083,64747.80234375,64925.791171875,64201.41427734375,0.029715750829469645,47.39897759165428,bull,golden_cross
2022-09-22,64076.296875,64723.532196969696,63590.87038352273,63752.67921401515,807799,64820.61640625,64945.20828125,64207.3265625,0.023255842967541573,45.20844246420763,bull,golden_cross
2022-09-23,62781.82421875,64076.29482119845,62781.82421875,64076.29482119845,686516,64861.06875,64927.409375,64212.22869140625,0.013054875215812611,38.997517545779175,bull,golden_cross
2022-09-26,60516.50390625,62053.687829002345,60273.79065528911,61972.78341201538,1056001,64687.1244140625,64846.50515625,64211.266484375,-0.05436152017784479,30.97707161041876,bull,golden_cross
2022-09-27,61891.87890625,61891.87890625,60516.50381944444,61001.93032066993,992152,64590.039453125,64809.289296875,64203.915703125,-0.030418147874269774,39.1586415279541,bull,golden_cross
2022-09-28,59788.36328125,61972.78250803451,59141.12795479533,61244.64276577301,1331903,64444.41171875,64725.14875,64184.48673828125,-0.046451547789963965,32.76235787530881,bull,golden_cross
2022-09-29,60273.78515625,61163.73366191275,59869.26310822147,60031.07192743289,1189442,64217.87890625,64634.535625,64163.9733984375,-0.06991274288745042,35.38530584258811,bull,golden_cross
2022-09-30,58170.2734375,60516.501434283724,58008.464610135605,59869.26612482615,1400931,63857.8541015625,64469.490625,64127.480234375,-0.11014855944609703,29.935574714345776,bull,golden_cross
2022-10-04,58898.41796875,59383.84449047047,58170.2781861693,58574.80028760302,1061016,63558.5078125,64327.099140625,64096.96876953125,-0.09226930821723511,33.73976667097095,bull,golden_cross
2022-10-05,57523.03515625,60273.78507933369,55904.946966200776,59788.35862231892,2170561,63166.12109375,64150.7275,64059.97056640625,-0.12004959450949171,30.383939223513465,bull,golden_cross
2022-10-06,57846.65625,58332.08273601398,57280.325349650346,57927.56066433566,1587373,62781.825390625,63998.6271875,64021.07900390625,-0.1172838792351466,32.095352735025244,bear,death_cross
2022-10-07,57442.1328125,57603.941637323944,56552.184275968306,57280.323987676056,1458161,62361.122265625,63815.78328125,63975.09275390625,-0.1277641755657717,31.06724230035799,bear,hold
2022-10-11,54529.57421875,55581.33158498702,53396.91243972552,55500.427172199554,2108101,61758.3845703125,63571.451953125,63912.202734375,-0.18104491320569283,24.886084274036108,bear,hold
2022-10-12,55176.80859375,55743.1394737445,53963.24242233321,53963.24242233321,1359615,61244.64140625,63367.572734375,63855.27998046875,-0.15698396980405627,28.300038184846173,bear,hold
2022-10-13,55257.7109375,56228.56383830527,55176.806529099566,55419.51975430088,1361199,60718.7625,63170.1659375,63802.66341796875,-0.1599016632979925,28.7360431105579,bear,hold
2022-10-14,55824.046875,56552.18661684782,55176.81154891304,56390.37778532608,1086325,60261.65234375,62972.75921875,63747.41623046875,-0.14072234621822866,31.859774893697107,bear,hold
2022-10-17,55581.33203125,55985.85409843522,54529.57465656841,55257.71437750182,1036388,59804.5423828125,62783.44296875,63695.2472265625,-0.14125000663881426,31.228010678628195,bear,hold
2022-10-18,55904.94921875,56956.706584659914,54772.28744007779,56633.08893361071,1916863,59319.116015625,62587.654296875,63651.3290625,-0.14796544631348962,33.13194062259279,bear,hold
2022-10-19,55824.046875,57118.51752717391,55015.002717391304,55015.002717391304,1963016,58841.7798828125,62388.629453125,63605.83591796875,-0.14603962481558763,32.88682245662959,bear,hold
2022-10-20,55338.62109375,55985.856428179824,54691.385759320176,55743.143177768645,1273562,58356.3537109375,62179.89609375,63555.1844921875,-0.14925364529777052,31.386390134475363,bear,hold
2022-10-21,54934.09375,55662.233431516936,54610.47611377025,55257.71138622975,870846,57879.017578125,61976.016953125,63501.34,-0.1480552385705317,30.15181456455197,bear,hold
2022-10-24,52830.58203125,55500.42767754594,52426.0599636294,55095.90560992534,2361978,57316.7318359375,61715.5046875,63433.46646484375,-0.17550506805485555,24.70910601277508,bear,hold
2022-10-25,53639.62890625,53639.62890625,52264.25380608974,53073.2979826546,2080083,56859.6220703125,61469.555234375,63370.808671875,-0.145618503862614,29.946832712949984,bear,hold
2022-10-26,52992.38671875,54286.857234017174,52345.15146111641,54286.857234017174,1992922,56483.4162109375,61223.60578125,63306.08509765625,-0.12433165668585366,28.253470011589215,bear,hold
2022-10-27,53396.9140625,53639.62730823864,52749.678740530304,52911.48757102273,1192464,56058.66796875,60984.128671875,63235.69826171875,-0.13725491928622247,30.88400105586588,bear,hold
2022-10-28,53558.72265625,54286.862390247356,53154.200581807025,53235.10499669562,1330594,55747.1859375,60721.9984375,63170.9747265625,-0.10419486808319522,31.958618867891403,bear,hold
2022-10-31,53639.62890625,54125.055412188914,52587.871476715685,54125.055412188914,1086997,55415.478125,60467.958671875,63101.39693359375,-0.11006702553692338,32.523546562052545,bear,hold
2022-11-01,53639.62890625,54044.15099453243,53396.91565328054,53963.24657687594,1115507,55188.9458984375,60267.315859375,63022.110625,-0.07788590741485635,32.523546562052545,bear,hold
2022-11-02,53558.72265625,53801.435900915785,52587.86967758686,53396.91382647281,1433887,54921.9611328125,60097.41671875,62943.63333984375,-0.09065940133286954,32.21335847307863,bear,hold
2022-11-03,52183.34375,53073.29224806202,51940.630523255815,52587.86579457365,2192426,54654.9765625,59891.919453125,62853.82943359375,-0.09282701080959621,27.424885755428576,bear,hold
2022-11-04,52830.58203125,52830.58203125,52021.537896008806,52021.537896008806,1147845,54404.1728515625,59696.13078125,62778.9928515625,-0.08671329587438337,32.50919698246548,bear,hold
2022-11-07,54286.859375,54367.763785394935,53396.910860655735,53477.81527105067,1737259,54246.4091796875,59529.46765625,62710.2241015625,-0.05492960102646782,42.3032091159467,bear,hold
2022-11-08,54610.48046875,54853.19371527778,53801.43631365741,54772.28929976852,1594999,54250.4544921875,59382.22171875,62639.02822265625,0.0014837132172613732,44.239713353448515,bear,hold
2022-11-09,54529.57421875,55176.809521049705,54367.765393175076,54772.28745711239,1568122,54218.0927734375,59192.905390625,62568.236875,-0.011730188669761388,43.84352455980634,bear,hold
2022-11-10,53882.33984375,54853.192813907655,53477.817772850976,53882.33984375,1560538,54149.32421875,58993.880625,62498.65908203125,-0.024890120680272743,40.7031457112309,bear,hold
2022-11-11,55015.0,55743.13970588236,54610.477941176476,55257.71323529412,1727900,54108.871875,58840.162265625,62439.19431640625,-0.014492802300979712,47.7555825738572,bear,hold
2022-11-14,56552.18359375,57199.41888523784,55662.23506795422,55743.1394793902,2220166,54157.414453125,58675.117109375,62389.4380859375,0.01746722374257148,55.49225097548641,bear,hold
2022-11-15,55419.52734375,56794.902474908755,55176.814085310216,56713.99805542883,1829393,54133.143359375,58476.092265625,62338.87287109375,-0.008682985706696456,49.657094991086545,bear,hold
2022-11-16,54853.19140625,55824.04435149336,54691.382582042774,55743.139939389745,1189821,54084.6005859375,58275.44921875,62284.6669140625,-0.017391348766310655,46.99610829714984,bear,hold
2022-11-17,53639.62890625,54691.386335784315,53639.62890625,54448.67308281486,1549193,53999.6509765625,58040.82640625,62228.8428515625,-0.030701744169261302,41.82408415219899,bear,hold
2022-11-18,53396.9140625,54125.05379971591,53235.105232007576,53882.34055397727,1278122,53922.7919921875,57798.11328125,62176.25498046875,-0.027982252597004043,40.85565098393201,bear,hold
2022-11-21,52749.67578125,53396.9110669095,52426.058138420245,53235.10224549463,1375558,53918.7466796875,57535.982890625,62130.54396484375,-0.0015314283297530595,38.30830082760052,bear,hold
2022-11-22,52749.67578125,52911.484602664874,52264.249317005364,52345.1537277128,987141,53874.2490234375,57259.28984375,62084.83294921875,-0.016591336352371866,38.30830082760052,bear,hold
2022-11-23,53639.62890625,53801.43774156297,52749.68031202866,53154.202400311086,1166893,53906.6111328125,57023.048984375,62033.054140625,0.012213871228996531,43.88745989716188,bear,hold
2022-11-24,53316.0078125,54367.76517450683,53235.10340003794,54044.147524658576,815880,53902.5658203125,56773.863359375,61967.92609375,-0.0015151858758223335,42.38631689908183,bear,hold
2022-11-25,52911.484375,53639.62406823394,52830.579964640674,53396.91083715596,738533,53870.20390625,56532.768046875,61902.7980078125,-0.01208464745143567,40.52058647790669,bear,hold
2022-11-28,52911.484375,53396.91083715596,52426.05791284404,52830.579964640674,812308,53833.7966796875,56296.527109375,61840.9061328125,-0.013574749603928682,40.52058647790669,bear,hold
2022-11-29,54448.66796875,54529.57237880758,52992.3885877136,52992.3885877136,1411202,53874.2486328125,56073.2309375,61796.813203125,0.015082860918259167,50.18424075084465,bear,hold
2022-11-30,55500.42578125,55500.42578125,53882.33756605321,54044.14638757289,1970987,53971.3337890625,55875.8240625,61757.9790625,0.036253723552412076,55.51033154170068,bear,hold
2022-12-01,55500.42578125,56066.756656568876,55257.712548970485,55824.04342428936,1086698,54137.187890625,55684.8896875,61719.144921875,0.06356591572861792,55.51033154170068,bear,hold
2022-12-02,53801.43359375,55662.23505639097,53720.52918233082,55581.3306449718,1451053,54185.73046875,55471.30203125,61665.7480078125,0.01837669632194716,46.24694364921756,bear,hold
2022-12-05,53073.29296875,54125.0502989234,52749.67532869664,54044.14588891006,1148365,54125.0521484375,55251.241953125,61611.54203125,-0.022354699097013264,42.93971833252315,bear,hold
2022-12-06,52668.76953125,53073.29157066052,52587.8651233679,52749.6739391321,825203,54027.9666015625,55048.980859375,61563.40388671875,-0.03555564647725662,41.17791195336196,bear,hold
2022-12-07,52587.8671875,52911.48483173077,52345.153954326925,52587.8671875,743679,53930.88125,54890.408125,61512.4341015625,-0.0356083292244439,40.817213370366865,bear,hold
2022-12-08,52345.15625,52830.58273763524,52183.347420788254,52749.678323029366,1271219,53854.0220703125,54699.473671875,61452.56484375,-0.028528523412449824,39.693860039545974,bear,hold
2022-12-09,52749.67578125,52992.38901337231,52345.1537277128,52668.771370542556,1011844,53740.755859375,54558.699921875,61394.71818359375,-0.041176483118240514,42.532623632317936,bear,hold
2022-12-12,52668.76953125,53073.29157066052,52587.8651233679,52668.76953125,687218,53546.58515625,54406.599609375,61339.70318359375,-0.06866956880740471,42.105713963029125,bear,hold
2022-12-13,50565.26171875,52992.394281249995,50241.64404375,52830.585443749995,3121687,53303.871875,54254.499375,61274.17064453125,-0.08759124910774696,32.86850928924744,bear,hold
2022-12-14,51859.73046875,51859.73046875,49998.9289074688,50322.546570300314,1960769,53154.198828125,54113.725625,61215.11044921875,-0.0545722292679387,41.38979103785072,bear,hold
2022-12-15,51859.73046875,52426.06137870515,51374.303974502734,51617.01722162637,878566,53065.20390625,54000.45953125,61156.05025390625,-0.03318252705683067,41.38979103785072,bear,hold
2022-12-16,51859.73046875,52102.44371587364,51050.68631167122,51131.590727379094,1126438,52988.3447265625,53880.721015625,61118.42974609375,-0.028787873245835094,41.38979103785072,bear,hold
2022-12-19,50484.35546875,51617.017290164265,50160.73780548878,51536.11287434896,1296891,52875.0787109375,53741.56546875,61072.31421875,-0.042944724852796434,35.422920631549744,bear,hold
2022-12-20,50484.35546875,50565.259884565305,49270.78923152043,50160.73780548878,1458403,52761.8126953125,53660.66109375,61026.19869140625,-0.042944724852796434,35.422920631549744,bear,hold
2022-12-21,50160.734375,50727.065246975806,49837.11673387097,50646.16083669355,810736,52587.86796875,53560.339609375,60985.341953125,-0.06485679715141812,34.082117536754566,bear,hold
2022-12-22,51374.3046875,51374.3046875,50160.73843503937,50160.73843503937,1004592,52490.7828125,53482.671484375,60943.676171875,-0.036418764357386224,42.82229346985903,bear,hold
2022-12-23,50727.06640625,51212.49287903708,50565.257581987644,50646.16199411882,772642,52381.5619140625,53380.731875,60898.77419921875,-0.041284382673303144,39.791922579567355,bear,hold
2022-12-26,51536.109375,51697.918195643644,50727.065271781794,51050.682913069075,856734,52312.7931640625,53299.827421875,60868.8395703125,-0.02599388424358484,45.02858803097961,bear,hold
2022-12-27,51859.73046875,52021.53930016576,51374.303974502734,51778.826053042125,1200679,52183.3462890625,53218.923046875,60846.590859375,-0.04754822471480624,47.013825892076014,bear,hold
2022-12-28,52116.4609375,53143.38627616996,52030.883825944176,53143.38627616996,1834051,52014.148046875,53144.771328125,60825.62580078125,-0.060971871767031116,48.599692483123555,bear,hold
2022-12-29,50747.2265625,51859.72899978921,50747.2265625,51774.151889228495,1172767,51776.4880859375,53052.9434375,60797.8145703125,-0.08564257213961413,41.47066693714737,bear,hold
2023-01-02,52629.921875,53400.115853658535,51774.150787601626,51859.72789634146,1548935,51717.9125,53006.86,60782.6530078125,-0.021774730532200803,51.915246741086314,bear,hold
2023-01-03,53400.1171875,53485.694298377406,51859.729191706734,52544.34607872596,1238318,51734.2537109375,53018.250703125,60771.342421875,0.006157978909325124,55.42004134653205,bear,hold
2023-01-04,53057.80859375,53742.42547883064,52629.9230405746,52629.9230405746,1051604,51753.7056640625,53006.614296875,60758.32029296875,0.0073865227147402734,53.55180877836054,bear,hold
2023-01-05,52287.61328125,53228.96147452946,52030.881955810146,52972.230149089606,1591393,51738.69296875,52992.518828125,60741.4471875,-0.005709566147253264,49.50785695720528,bear,hold
2023-01-06,52629.921875,53143.38452743902,51431.84235264227,51774.150787601626,1687827,51752.93125,52977.178984375,60713.34091796875,0.005440152354115879,51.2691727421118,bear,hold
2023-01-09,54854.92578125,55026.07999585608,52458.76677676482,52886.65231328003,2081818,51858.19375,53003.103046875,60696.35966796875,0.03991019790776251,60.832994103897306,bear,hold
2023-01-10,54683.77734375,55111.66292546948,53999.160412998826,54854.93157643779,920688,51958.944140625,53023.986015625,60681.3543359375,0.03825811444682481,59.85982137064331,bear,hold
2023-01-11,54940.50390625,55111.65812402648,54170.30992625584,55111.65812402648,947231,52177.70625,53050.003515625,60665.61001953125,0.08652663980729725,60.87100943496982,bear,hold
2023-01-12,54683.77734375,55368.394274501174,54683.77734375,55282.817158157275,1374463,52318.90859375,53072.504609375,60647.36849609375,0.05445548693512259,59.263243819012196,bear,hold
2023-01-13,55881.85546875,56309.741038954824,54854.93010025842,54854.93010025842,1611359,52520.01484375,53146.47484375,60637.1399609375,0.07755776907524958,64.03706723225937,bear,hold
2023-01-16,55282.8125,55625.12093653251,54341.464299535604,55026.08117260062,1202348,52691.1689453125,53195.519453125,60624.7252734375,0.06600655268180966,60.23609879709877,bear,hold
2023-01-17,55625.12109375,56053.006640625004,55368.389765625005,55796.2753125,1127634,52948.2072265625,53222.2846875,60612.40404296875,0.10182888495391706,61.63734981636456,bear,hold
2023-01-18,55368.390625,55881.85328921948,54683.77373937403,55710.69906781298,1044133,53192.408984375,53237.442890625,60591.113203125,0.09674353789211465,59.93155497692929,bear,hold
2023-01-19,55026.08203125,55197.236252187016,54598.19647890746,54769.35069984448,644579,53435.6763671875,53247.373046875,60566.89728515625,0.09699514404786869,57.64100660707213,bear,hold
2023-01-20,55026.08203125,55197.236252187016,54769.35069984448,55026.08203125,574744,53618.265234375,53270.247890625,60541.87234375,0.07108178623463735,57.64100660707212,bear,hold
2023-01-25,55026.08203125,55967.43024640358,55453.96758359254,55539.54469406104,9470,53833.216015625,53270.46953125,60518.8699609375,0.08474796453970224,57.641006607072114,bear,hold
2023-01-26,59390.51171875,59903.9743560879,55967.42746983069,55967.42746983069,29898,54225.9361328125,53327.23609375,60517.28521484375,0.15240580709338802,73.6675287742259,bear,hold
2023-01-27,59133.78125,59903.9752170767,57850.1246382055,59818.39810962373,25433,54589.638671875,53401.521171875,60503.89923828125,0.14026395269511194,71.94320803000755,bear,hold
2023-01-30,58705.8984375,60075.13222029883,58620.32132607507,59304.93821747449,8187,54919.110546875,53478.5753125,60490.39646484375,0.12643677988615343,69.04258618307806,bear,hold
2023-01-31,57165.51171875,59219.36243918413,57165.51171875,59219.36243918413,12108,55240.0248046875,53549.09296875,60473.2369921875,0.12647558479565935,59.70933125607364,bear,hold
2023-02-01,59476.08984375,59561.66695143885,57678.97058228417,57935.70190535072,8252,55582.333203125,53670.676484375,60457.1128515625,0.13008128693426824,66.93066087180046,bear,hold
2023-02-02,59647.25,60331.86692969871,59048.21018651363,59818.40423242468,6605,55894.68984375,53808.62796875,60444.67619140625,0.11698724912091274,67.39682546255692,bear,hold
2023-02-03,60759.75,61273.21267605633,59647.24753521127,59818.40176056338,6064,56279.7869140625,53968.829453125,60433.3523046875,0.1451613176341635,70.32493594874501,bear,hold
2023-02-06,60930.90234375,61273.21078388343,60331.862573516504,60674.17101364993,5876,56711.9513671875,54114.654921875,60427.33390625,0.1653028034767734,70.76001900581407,bear,hold
2023-02-07,60331.859375,61016.47621897163,59647.242531028365,60417.43648049645,3106,57097.0482421875,54254.971953125,60418.7248046875,0.14634141996814432,67.05434477703912,bear,hold
2023-02-08,61016.48046875,61444.36602603436,60417.44068855189,61358.78891457749,2879,57405.1259765625,54417.071875,60407.4709375,0.11232454697087713,69.04927239912955,bear,hold
2023-02-09,61358.7890625,61786.6746208159,60674.172169194564,61102.05772751046,5699,57738.8765625,54586.01796875,60398.333125,0.12206566632714355,70.02654998529098,bear,hold
2023-02-10,61358.7890625,62128.983067468616,60845.32639252092,61102.05772751046,2615,58059.7908203125,54724.220390625,60381.10486328125,0.11682246612084413,70.02654998529098,bear,hold
2023-02-13,62642.453125,62813.60736851093,61701.10478568989,61957.83615095628,3619,58457.724609375,54867.0609375,60371.10400390625,0.14553997854282508,73.6456627986921,bear,hold
2023-02-14,62899.17578125,63583.792660501706,62385.713121811226,62899.17578125,4261,58808.590625,55015.0359375,60362.79130859375,0.12557421820798687,74.3136457117626,bear,hold
2023-02-15,62128.98046875,63327.05998192149,61615.51782024794,62899.1744415031,1600,59150.8990234375,55181.586875,60351.436640625,0.12383899550606259,68.68868116163392,bear,hold
2023-02-16,65466.48828125,65637.64249897875,62556.86657986111,62642.443688725485,3800,59642.9673828125,55429.45078125,60340.99314453125,0.17692306990062034,76.86178723827072,bear,hold
2023-02-17,65380.9140625,65723.222513089,64610.72004867474,64696.297161321985,2618,60143.5935546875,55683.693671875,60330.93083984375,0.18083464815354655,76.3117620329611,bear,hold
2023-02-20,65295.33984375,65723.2254259502,64696.30002866972,65466.49407663007,2252,60657.0564453125,55937.843125,60318.822578125,0.18662527720341715,75.72816346034773,bear,hold
2023-02-21,65552.0625,65808.79381527416,64610.714343994776,65723.21671018277,2397,61183.35546875,56201.98125,60307.5933984375,0.19129074940811086,76.31339996044764,bear,hold
2023-02-22,63754.94921875,65038.60591442953,63583.794992659394,64867.45168833892,6503,61619.798828125,56422.08671875,60284.95154296875,0.15863145012837299,64.5754524523563,bear,hold
2023-02-23,65380.9140625,66151.10807632525,63754.948922202224,63754.948922202224,1950,61919.3189453125,56676.329609375,60274.08017578125,0.10086463595596173,69.19253560393578,bear,hold
2023-02-24,64439.56640625,65894.37733441235,64353.989292828686,65295.33754046315,3398,62184.608203125,56953.815703125,60258.5020703125,0.0897251121794278,63.992392342483626,bear,hold
2023-02-27,65038.60546875,65209.75969366776,63498.21744449013,64182.83434416118,961024,62501.2435546875,57217.393203125,60244.30107421875,0.10787173350207713,65.75610951229856,bear,hold
2023-02-28,64439.56640625,66065.53156125497,64439.56640625,65209.76042704184,1666461,62864.9462890625,57468.989921875,60226.295859375,0.12724550990268058,62.46129952373481,bear,hold
2023-03-02,66578.9921875,67178.03196296594,64781.87286110219,64781.87286110219,1916651,63220.09140625,57763.37515625,60210.89734375,0.11942450087774903,68.52674484210989,bear,hold
2023-03-03,66921.3046875,67691.49873121803,66236.68775975064,67092.45891943734,1149778,63583.794140625,58092.114140625,60196.401328125,0.12195121631760064,69.3792738401147,bear,hold
2023-03-06,67178.0390625,67862.65602109872,66322.2678642516,67434.77042197452,1204893,63904.70859375,58425.9878125,60183.188984375,0.10563389517731725,70.0348599685191,bear,hold
2023-03-07,66407.8359375,67605.91545183634,66407.8359375,67178.02991100194,992331,64178.5552734375,58750.92984375,60170.575390625,0.0898876166784981,65.50392789785016,bear,hold
2023-03-08,67520.34375,67777.07509505704,65637.64721958175,65723.22433460076,1306974,64537.9794921875,59073.850625,60163.5243359375,0.11914906070305409,68.65807160840845,bear,hold
2023-03-09,66835.71875,68204.95242477593,66835.71875,67520.33558738796,1315822,64828.94140625,59396.023671875,60155.8817578125,0.0953715821782013,64.73534820704036,bear,hold
2023-03-10,66750.1484375,67178.03400440705,66151.10864383013,66151.10864383013,851372,65098.509375,59700.304453125,60157.5198828125,0.08786613062895299,64.24130437362885,bear,hold
2023-03-13,67434.7578125,67777.06622779187,66236.67835897843,66493.40967044733,1422962,65402.3078125,60011.805,60155.2996484375,0.09902360921450093,66.44754417481182,bear,hold
2023-03-14,65295.33984375,67520.34487119102,65295.33984374999,67178.03640543086,1366264,65534.9521484375,60275.382578125,60141.16880859375,0.04234966203281165,55.022696967055424,bull,golden_cross
2023-03-15,68119.3828125,68461.69126884422,66322.26341669283,66407.84053077889,1755601,65795.9625,60622.825703125,60144.79884765625,0.08299325017238335,63.85673382406879,bull,golden_cross
2023-03-16,67691.4921875,68376.10904906764,66664.56689514854,67178.02954132427,1099113,66074.0880859375,60924.057109375,60149.12107421875,0.08953167550444308,61.87375346184348,bull,golden_cross
2023-03-17,68632.84375,68803.99797381547,67263.6099594763,68204.95819046134,1454231,66232.405859375,61228.711640625,60158.95912109375,0.04836605035460351,64.48656537965839,bull,golden_cross
2023-03-20,66750.1484375,68461.6907051282,66664.57132411859,68461.6907051282,997524,66300.867578125,61502.5584375,60157.36107421875,0.020942417135543456,56.192368977914626,bull,golden_cross
2023-03-21,66493.4140625,67862.64781410876,66236.68273407336,67349.18515725547,969220,66360.7712890625,61786.674453125,60151.64767578125,0.01834854097730343,55.15066461622375,bull,golden_cross
2023-03-22,67520.34375,67691.49798003802,66664.5725998099,67349.18951996198,967219,66459.1853515625,62084.482890625,60142.57396484375,0.03002622915182873,58.467306697847654,bull,golden_cross
2023-03-23,67092.453125,67263.60734215562,66236.68203922194,66493.41336495536,1361870,66626.060546875,62329.2334375,60134.19248046875,0.05234893835141596,56.58948194765442,bull,golden_cross
2023-03-24,66407.8359375,67092.45280283505,65209.75642316366,66664.56726200065,1261980,66677.406640625,62563.714609375,60128.45572265625,0.015706753105628524,53.62202199297801,bull,golden_cross
2023-03-27,65038.60546875,65894.37659333882,64268.411456620066,65894.37659333882,1635935,66707.35859375,62765.676640625,60117.89546875,0.009296137387446723,48.18034798418783,bull,golden_cross
2023-03-28,65808.796875,65808.796875,65209.75711150846,65466.48843871912,792849,66745.8681640625,62988.17703125,60116.040390625,0.011842065196494111,51.18145162289869,bull,golden_cross
2023-03-29,68033.8046875,68033.8046875,66322.2624312107,66407.83954402515,1500632,66925.580078125,63231.216015625,60123.692265625,0.0557768849434932,58.634622063938,bull,golden_cross
2023-03-30,67948.2265625,68376.11212019836,66921.30122402393,67263.60967018262,1033563,66994.041796875,63484.524296875,60130.1072265625,0.02056556174872637,58.26616360996959,bull,golden_cross
2023-03-31,69317.4609375,69745.3464988426,68290.53559027778,68547.26692708333,1577792,67113.849609375,63758.37109375,60156.313046875,0.03580558181268656,62.34347894068222,bull,golden_cross
2023-04-03,69488.6171875,69830.92564655172,68804.00026939655,69745.3485317888,807758,67229.378515625,64040.775625,60188.22892578125,0.034394843273861,62.83230158031798,bull,golden_cross
2023-04-04,68547.2578125,69916.49142673222,68204.94940894195,68975.14331694756,1009704,67336.349609375,64311.199140625,60215.03345703125,0.03221640706698414,58.34618116938688,bull,golden_cross
2023-04-05,69574.1875,70002.07303198033,68547.26222324723,68632.83932964329,1013013,67439.041796875,64602.16125,60250.613359375,0.030418147123251194,61.56971000678867,bull,golden_cross
2023-04-06,69317.4609375,71029.00318287036,69317.4609375,70173.23206018518,1364098,67563.12890625,64887.988828125,60289.35939453125,0.03713197424842529,60.31309247942923,bull,golden_cross
2023-04-07,68547.2578125,69745.33722495318,68461.68071161049,68975.14331694756,1128013,67652.984375,65071.12375,60326.6815234375,0.026922927020644583,56.58202063587139,bull,golden_cross
2023-04-10,69317.4609375,70173.23206018518,68033.80425347222,68632.84403935185,1009786,67747.11953125,65274.79734375,60360.57326171875,0.027918883170527486,59.29387556936417,bull,golden_cross
2023-04-11,72740.546875,73168.43244485294,69317.46231617648,69317.46231617648,3307242,68119.3798828125,65555.4903125,60415.22111328125,0.11402355894105431,68.66221058988938,bull,golden_cross
2023-04-12,73681.890625,74024.19905995934,71970.34845020325,73767.46773373983,2437920,68397.5052734375,65885.817890625,60471.33953125,0.0816582238833683,70.66184490924911,bull,golden_cross
2023-04-13,74109.7734375,74109.7734375,72740.53974812356,73254.00238163972,1305756,68718.4193359375,66178.4915625,60528.38380859375,0.09481666074403972,71.55047005995358,bull,golden_cross
2023-04-14,72997.28125,74452.09224794841,72740.54989742086,74366.51513042203,1163781,68936.6412109375,66445.4921875,60566.11185546875,0.06359109227497228,65.95673656126164,bull,golden_cross
2023-04-17,72312.6640625,72997.28100036983,72055.9327107988,72826.12676590236,1161544,69214.7669921875,66676.55046875,60596.37162109375,0.08333338210039098,62.70776354876126,bull,golden_cross
2023-04-18,70772.2734375,71542.4674652358,69317.46249622128,71542.4674652358,2125174,69428.7099609375,66873.377890625,60639.1555078125,0.06435012302087717,56.021143225047204,bull,golden_cross
2023-04-19,73082.8515625,73510.73711028982,70429.96116620315,70857.84671399297,1758223,69706.8353515625,67128.397734375,60691.87419921875,0.08238269391956399,62.48338842711158,bull,golden_cross
2023-04-20,71970.34375,72911.69188466112,71542.45823424494,72227.07505945304,1200517,69950.7298828125,67347.475,60736.1987109375,0.07270401360808787,58.05972982223717,bull,golden_cross
2023-04-21,71285.734375,71713.6199354742,70344.38614195678,71285.734375,945223,70194.6248046875,67546.01390625,60775.077578125,0.07345365751853228,55.45775110313939,bull,golden_cross
