Date,Close,High,Low,Open,Volume,ma50,ma200,sma20w,ema21w,rsi14,state,signal
2021-08-26,46942.21875,49347.58203125,46405.78125,49002.640625,32666549568,,,,46942.21875,,bear,hold
2021-08-27,49058.66796875,49112.78515625,46394.28125,46894.5546875,34511076995,,,,46970.81941511824,,bear,hold
2021-08-28,48902.40234375,49283.50390625,48499.23828125,49072.5859375,28568103401,,,,46996.92188712678,,bear,hold
2021-08-29,48829.83203125,49644.11328125,47925.85546875,48911.25,25889650240,,,,47021.69094312845,,bear,hold
2021-08-30,47054.984375,48925.60546875,46950.2734375,48834.8515625,31847007016,,,,47022.14085436996,,bear,hold
2021-08-31,47166.6875,48189.55078125,46750.09375,47024.33984375,34730363427,,,,47024.09418741902,,bear,hold
2021-09-01,48847.02734375,49111.08984375,46562.4375,47099.7734375,39139399125,,,,47048.72841926132,,bear,hold
2021-09-02,49327.72265625,50343.421875,48652.3203125,48807.84765625,39508070319,,,,47079.52563868009,,bear,hold
2021-09-03,50025.375,50982.2734375,48386.0859375,49288.25,43206179619,,,,47119.334413833065,,bear,hold
2021-09-04,49944.625,50545.58203125,49548.78125,50009.32421875,37471327794,,,,47157.51401634884,,bear,hold
2021-09-05,51753.41015625,51868.6796875,49538.59765625,49937.859375,30322676319,,,,47219.620720942105,,bear,hold
2021-09-06,52633.53515625,52700.94140625,51053.6796875,51769.00390625,38884105426,,,,47292.78172682464,,bear,hold
2021-09-07,46811.12890625,52853.765625,43285.20703125,52660.48046875,65210059683,,,,47286.27290492499,,bear,hold
2021-09-08,46091.390625,47334.0546875,44561.39453125,46827.76171875,49007762488,,,,47270.125847088166,40.63288413503584,bear,hold
2021-09-09,46391.421875,47261.94921875,45669.73828125,45774.7421875,38672657013,,,,47258.25146908698,42.173282715440536,bear,hold
2021-09-10,44883.91015625,47031.7421875,44344.484375,46396.6640625,39154666597,,,,47226.16577567027,36.981142922497455,bear,hold
2021-09-11,45201.45703125,45969.29296875,44818.265625,44869.83984375,34499835245,,,,47198.80484669162,38.69331968876982,bear,hold
2021-09-12,46063.26953125,46364.87890625,44790.4609375,45206.62890625,27881980161,,,,47183.45977486133,43.2034555047617,bear,hold
2021-09-13,44963.07421875,46598.6796875,43591.3203125,46057.21484375,40969943253,,,,47153.45456464361,39.23520209053575,bear,hold
2021-09-14,47092.4921875,47218.125,44752.33203125,44960.05078125,38652152880,,,,47152.630748736265,48.99931384057529,bear,hold
2021-09-15,48176.34765625,48450.46875,46773.328125,47098.0,30484496466,,,,47166.46476099997,53.12780288888005,bear,hold
2021-09-16,47783.359375,48486.828125,47079.55859375,48158.90625,31764293754,,,,47174.80117470267,51.49995115981554,bear,hold
2021-09-17,47267.51953125,48160.921875,46832.5234375,47771.00390625,28727713711,,,,47176.05412546683,49.36196260768352,bear,hold
2021-09-18,48278.36328125,48791.78125,47087.28515625,47273.52734375,28575630451,,,,47190.95019513957,53.44098570817812,bear,hold
2021-09-19,47260.21875,48328.3671875,46919.8046875,48268.85546875,26967722648,,,,47191.88625669174,49.14676536135098,bear,hold
2021-09-20,42843.80078125,47328.19921875,42598.9140625,47261.40625,43909845642,,,,47133.12834486144,35.733582553172496,bear,hold
2021-09-21,40693.67578125,43607.609375,39787.609375,43012.234375,48701090088,,,,47046.10871562345,31.260462744147205,bear,hold
2021-09-22,43574.5078125,43978.62109375,40625.6328125,40677.953125,38139709246,,,,46999.19518990557,41.776891236168225,bear,hold
2021-09-23,44895.09765625,44942.17578125,43109.33984375,43560.296875,34244064430,,,,46970.76143945076,45.86545573230394,bear,hold
2021-09-24,42839.75,45080.4921875,40936.55859375,44894.30078125,42839345714,,,,46914.936960539264,41.035559061393634,bear,hold
2021-09-25,42716.59375,42996.2578125,41759.921875,42840.890625,31604717236,,,,46858.20259282928,40.758592618149926,bear,hold
2021-09-26,43208.5390625,43919.30078125,40848.4609375,42721.62890625,30661222077,,,,46808.882815392404,42.4300963687092,bear,hold
2021-09-27,42235.73046875,44313.24609375,42190.6328125,43234.18359375,30980029059,,,,46747.0834593567,40.025124845409636,bear,hold
2021-09-28,41034.54296875,42775.14453125,40931.6640625,42200.8984375,30214940550,,,,46669.88696624039,37.219830716759574,bear,hold
2021-09-29,41564.36328125,42545.2578125,40829.66796875,41064.984375,30602359905,,,,46600.89340292971,39.24260460657172,bear,hold
2021-09-30,43790.89453125,44092.6015625,41444.58203125,41551.26953125,31141681925,,,,46562.92044520431,46.97463258664871,bear,hold
2021-10-01,48116.94140625,48436.01171875,43320.0234375,43816.7421875,42850641582,,,,46583.92072846169,58.12514234728113,bear,hold
2021-10-02,47711.48828125,48282.0625,47465.49609375,48137.46875,30614346492,,,,46599.1581278237,56.91708432205091,bear,hold
2021-10-03,48199.953125,49130.69140625,47157.2890625,47680.02734375,26638115879,,,,46620.790492650405,58.04831333382313,bear,hold
2021-10-04,49112.90234375,49456.77734375,47045.00390625,48208.90625,33383173002,,,,46654.46767982742,60.15415853467015,bear,hold
2021-10-05,51514.8125,51839.984375,49072.83984375,49174.9609375,35873904236,,,,46720.148015235165,65.11555222566722,bear,hold
2021-10-06,55361.44921875,55568.46484375,50488.19140625,51486.6640625,49034730168,,,,46836.92235582321,71.28257182493873,bear,hold
2021-10-07,53805.984375,55338.625,53525.46875,55338.625,36807860413,,,,46931.09886959587,66.18714210881217,bear,hold
2021-10-08,53967.84765625,55922.98046875,53688.0546875,53802.14453125,34800873924,,,,47026.19006941553,66.45585408164548,bear,hold
2021-10-09,54968.22265625,55397.9453125,53735.14453125,53929.78125,32491211414,,,,47133.514834102476,68.14099608824078,bear,hold
2021-10-10,54771.578125,56401.3046875,54264.2578125,54952.8203125,39527792364,,,,47236.73190560109,67.42396533437213,bear,hold
2021-10-11,57484.7890625,57793.0390625,54519.765625,54734.125,42637331698,,,,47375.219164478105,71.82872465553581,bear,hold
2021-10-12,56041.05859375,57627.87890625,54477.97265625,57526.83203125,41083758949,,,,47492.325102711504,66.66338843553459,bear,hold
2021-10-13,57401.09765625,57688.66015625,54370.97265625,56038.2578125,41684252783,,,,47626.227434516084,68.93007071115807,bear,hold
2021-10-14,57321.5234375,58478.734375,56957.07421875,57372.83203125,36615791366,48238.55171875,,,47757.24494806992,68.63601680659238,bear,hold
2021-10-15,61593.94921875,62757.12890625,56868.14453125,57345.90234375,51780081801,48531.586328125,,,47944.22743821425,74.84166268508514,bear,hold
2021-10-16,60892.1796875,62274.4765625,60206.12109375,61609.52734375,34250964237,48768.2565625,,,48119.1997659073,72.31082801023234,bear,hold
2021-10-17,61553.6171875,61645.5234375,59164.46875,60887.65234375,29032367511,49021.280859375,,,48300.74594728018,73.22969501348277,bear,hold
2021-10-18,62026.078125,62614.66015625,60012.7578125,61548.8046875,38055562075,49285.20578125,,,48486.22340914126,73.89605754282898,bear,hold
