Date,Open,High,Low,Close,Volume,ma50,ma200,sma20w,ema21w,rsi14,state,signal
2025-09-09,0.27427073243075945,0.27427073243075945,0.27427073243075945,0.27427073243075945,127821030.58242336,,,,0.27427073243075945,,bear,hold
2025-09-10,0.2695009318075171,0.2695009318075171,0.2695009318075171,0.2695009318075171,141807996.68766722,,,,0.2742062756655805,,bear,hold
2025-09-11,0.2709776910705566,0.2709776910705566,0.2709776910705566,0.2709776910705566,119404686.31184629,,,,0.27416264614402613,,bear,hold
2025-09-12,0.27243367637392596,0.27243367637392596,0.27243367637392596,0.27243367637392596,116224299.03045626,,,,0.27413928168767343,,bear,hold
2025-09-13,0.27327567958075,0.27327567958075,0.27327567958075,0.27327567958075,123363964.26061232,,,,0.2741276113889312,,bear,hold
2025-09-14,0.2830375923457516,0.2830375923457516,0.2830375923457516,0.2830375923457516,174664620.1251728,,,,0.2742480165369964,,bear,hold
2025-09-15,0.2718048266391088,0.2718048266391088,0.2718048266391088,0.2718048266391088,100589627.78198874,,,,0.2742150004572952,,bear,hold
2025-09-16,0.2575655284579628,0.2575655284579628,0.2575655284579628,0.2575655284579628,131489444.59326942,,,,0.27399000759243936,,bear,hold
2025-09-17,0.2574664372442841,0.2574664372442841,0.2574664372442841,0.2574664372442841,96633275.1777789,,,,0.2737667161012481,,bear,hold
2025-09-18,0.2623203888088025,0.2623203888088025,0.2623203888088025,0.2623203888088025,142326966.14776942,,,,0.2736120360027015,,bear,hold
2025-09-19,0.2612437916441905,0.2612437916441905,0.2612437916441905,0.2612437916441905,106634858.73727852,,,,0.27344489756542434,,bear,hold
2025-09-20,0.2500102203998536,0.2500102203998536,0.2500102203998536,0.2500102203998536,106476168.11880356,,,,0.27312821273886256,,bear,hold
2025-09-21,0.25021799051509547,0.25021799051509547,0.25021799051509547,0.25021799051509547,53687550.331234045,,,,0.2728186151412441,,bear,hold
2025-09-22,0.24569440837878265,0.24569440837878265,0.24569440837878265,0.24569440837878265,57755872.538528726,,,,0.2724520718066163,25.00950695678003,bear,hold
2025-09-23,0.22754684663961436,0.22754684663961436,0.22754684663961436,0.22754684663961436,164301064.9212762,,,,0.27184524443949465,17.30443769827812,bear,hold
2025-09-24,0.22532286960677525,0.22532286960677525,0.22532286960677525,0.22532286960677525,91609118.15453573,,,,0.271216563698512,16.62832869943368,bear,hold
2025-09-25,0.2247925147766024,0.2247925147766024,0.2247925147766024,0.2247925147766024,71333694.181312,,,,0.27058921168605377,16.46313530163887,bear,hold
2025-09-26,0.21757862247903895,0.21757862247903895,0.21757862247903895,0.21757862247903895,109737671.7254147,,,,0.26987285237244546,14.371718484794059,bear,hold
2025-09-27,0.2212777031359263,0.2212777031359263,0.2212777031359263,0.2212777031359263,78171122.82201351,,,,0.26921616116654656,19.984896916322683,bear,hold
