Date,Close,High,Low,Open,Volume,ma20,ma50,ma200,momentum20,rsi14,macd,macd_signal,macd_hist,bb_upper,bb_middle,bb_lower,bb_pct,obv,state,signal
2021-09-10,54.56777572631836,55.10703139428241,54.56777572631836,55.08135348587872,1549000,,,,,,,,,,,,,1549000,bear,hold
2021-09-13,54.91016387939453,54.97864265646973,54.74752841646483,54.970081176711425,1629900,,,,,,,,,,,,,3178900,bear,hold
2021-09-14,54.60201644897461,55.01287605446719,54.542099151069614,54.995759625278204,1762700,,,,,,,,,,,,,1416200,bear,hold
2021-09-15,54.798885345458984,54.798885345458984,54.43082333958205,54.56777763126236,3535500,,,,,,,,,,,,,4951700,bear,hold
2021-09-16,54.507850646972656,54.53352855170993,54.22538063387351,54.3708963796284,1871000,,,,,,,,,,,,,3080700,bear,hold
2021-09-17,53.92580032348633,54.35378286573622,53.78028782644025,54.276745877521336,2016100,,,,,,,,,,,,,1064600,bear,hold
2021-09-20,52.760902404785156,52.950319231901226,52.3304120045258,52.70063401149933,3461500,,,,,,,,,,,,,-2396900,bear,hold
2021-09-21,53.26887512207031,53.46690028943792,53.12250997920845,53.35497516291323,2707700,,,,,,,,,,,,,310800,bear,hold
2021-09-22,53.66492462158203,54.06097492591433,53.578824587348606,53.578824587348606,3958300,,,,,,,,,,,,,4269100,bear,hold
2021-09-23,54.19011688232422,54.284825272253364,54.00931174757601,54.026531753415874,1957300,,,,,,,,,,,,,6226400,bear,hold
2021-09-24,53.67353439331055,53.79407116002446,53.61326600995359,53.65631438601134,1577800,,,,,,,,,,,,,4648600,bear,hold
2021-09-27,53.80268859863281,53.85434534171161,53.527171736561954,53.63049179148137,1338900,,,,,,,,,,,,,5987500,bear,hold
2021-09-28,52.72645950317383,53.15694985309256,52.580091076323484,53.15694985309256,4795100,,,,,,,,,,,,,1192400,bear,hold
2021-09-29,52.54563903808594,52.89003255297892,52.49398230991797,52.80393581644566,1889900,,,,,31.569346476650253,,,,,,,,-697500,bear,hold
2021-09-30,52.485374450683594,52.83837635093508,52.36483769709238,52.72645124224622,2964500,,,,,31.092310396870474,,,,,,,,-3662000,bear,hold
2021-10-01,52.623146057128906,52.700634461212076,52.14960726967897,52.51982927981174,5118300,,,,,33.5638759921318,,,,,,,,1456300,bear,hold
2021-10-04,52.06350326538086,52.425113577914665,51.813818077556654,52.425113577914665,3400000,,,,,29.011750178431143,,,,,,,,-1943700,bear,hold
2021-10-05,52.416507720947266,52.57148451497628,52.10655413288925,52.16682252119155,1813900,,,,,35.000120590262284,,,,,,,,-129800,bear,hold
2021-10-06,52.089332580566406,52.1151609506789,51.45220541461873,51.58996219585327,3573400,,,,,32.28200754256467,,,,,,,,-3703200,bear,hold
2021-10-07,52.70924377441406,52.84700056619703,52.459558562938355,52.48538693502861,2146300,53.41663703918457,,,,41.54504038613948,,,,55.28604740999233,53.41663703918457,51.547226668376815,0.31079775852937774,-1556900,bear,hold
2021-10-08,52.752288818359375,52.86421723097033,52.6489720521543,52.8125572056774,1172800,53.32586269378662,,,-0.033270311714086676,42.13691413812011,,,,55.13831486243919,53.32586269378662,51.51341052513405,0.34176854833811837,-384100,bear,hold
2021-10-11,52.58870315551758,53.053630241128026,52.58009150919511,52.89865345113096,2456200,53.20978965759277,,,-0.04227743207934764,40.46026123881968,,,,54.894357807700345,53.20978965759277,51.5252215074852,0.3156540885462151,-2840300,bear,hold
2021-10-12,52.52842712402344,52.74367228288736,52.50259875596152,52.66618389432113,2668000,53.106110191345216,,,-0.0379764239456053,39.831349709407625,,,,54.68723764293584,53.106110191345216,51.52498273975459,0.3173192595130058,-5508300,bear,hold
2021-10-13,53.122501373291016,53.165549744548215,52.73505946321584,52.86420786136763,2885100,53.022290992736814,,,-0.030591570642355848,48.35237727550194,,,,54.40026689080041,53.022290992736814,51.64431509467322,0.5363614416968479,-2623200,bear,hold
2021-10-14,53.56161117553711,53.664931229339004,53.42385438818214,53.54439116657013,2136800,52.97497901916504,,,-0.017359691497725538,53.584758761323435,,,,54.20243966575524,52.97497901916504,51.74751837257484,0.7389616962473261,-486400,bear,hold
2021-10-15,54.0179328918457,54.04376126295734,53.785467698698426,53.86295609641418,1937900,52.97958564758301,,,0.0017085062772679294,58.31136504124204,-0.21656565631381852,,,54.221887173132984,52.97958564758301,51.73728412203303,0.9179127300849973,1451500,bear,hold
2021-10-18,53.854339599609375,53.914607983029256,53.61326606592985,53.66492608788142,4177100,53.03425750732422,,,0.020724383871134178,56.1055275958342,-0.13956657494527036,,,54.32841030146198,53.03425750732422,51.74010471318646,0.8168412941655557,-2725600,bear,hold
2021-10-19,54.26761245727539,54.31927248164034,54.07819893669869,54.129855676682915,1555100,53.084194374084475,,,0.018748984898149024,60.20138073503707,-0.044681521695181914,,,54.48350866809109,53.084194374084475,51.68488008007786,0.9228564262723528,-1170500,bear,hold
2021-10-20,54.4398078918457,54.48285626888225,54.250391091628124,54.33649113008186,2833800,53.122938537597655,,,0.014439287406583734,61.80078558035328,0.043904198813436324,,,54.623659741026714,53.122938537597655,51.622217334168596,0.938745501575869,1663300,bear,hold
2021-10-21,54.09541320800781,54.21594996769573,54.00931317653046,54.06097319541687,1705200,53.11820335388184,,,-0.0017476189343170745,56.87754838417914,0.08533555265148607,,,54.6059674197167,53.11820335388184,51.63043928804698,0.8284155991419284,-41900,bear,hold
2021-10-22,54.276222229003906,54.49146739651958,54.07819706901516,54.276222229003906,2124100,53.1483377456665,,,0.011228771171970298,58.73610306719265,0.13124704177612045,,,54.70279347667776,53.1483377456665,51.59388201465524,0.8627908022197752,2082200,bear,hold
2021-10-25,54.31066131591797,54.39675806770065,54.08680450627412,54.26760965564608,1809500,53.17373638153076,,,0.00944140024441209,59.09770916843716,0.16846916649340216,,,54.78566580476726,53.17373638153076,51.561806958294255,0.8526596506019605,3891700,bear,hold
2021-10-26,54.29344177246094,54.59478369065494,54.2159533814424,54.56895532177562,2137600,53.252085494995114,,,0.029719087608998107,58.82015588564066,0.1943382844833721,,,54.920767262884375,53.252085494995114,51.58340372710585,0.8120296204779205,1754100,bear,hold
2021-10-27,54.00070571899414,54.31065926873732,53.97487406692859,54.19873086813441,1856900,53.32483882904053,,,0.027691483204791645,54.16303039073082,0.1890392668544223,0.06924359038206951,0.11979567647235279,54.99085196845069,53.32483882904053,51.65882568963037,0.7028396037119179,-102800,bear,hold
2021-10-28,54.39676284790039,54.39676284790039,54.052369241744444,54.086809259236205,1336500,53.42040824890137,,,0.036417543310332645,58.90390658805039,0.21432762210797307,0.09826039672725023,0.11606722538072284,55.10205323419786,53.42040824890137,51.73876326360487,0.7902974788185988,1233700,bear,hold
2021-10-29,53.923221588134766,53.95765831963981,53.75963315486789,53.880173210467945,1838800,53.48541202545166,,,0.024705393508675177,51.98123141688898,0.19392258487964398,0.11739283435772899,0.07652975052191499,55.13903433512394,53.48541202545166,51.83178971577938,0.6323789477567805,-605100,bear,hold
2021-11-01,54.448421478271484,54.46563820219515,54.09541951898275,54.138467897553426,2334100,53.60465793609619,,,0.045807870452629684,57.89202384468866,0.21762207589537041,0.13743868266525727,0.08018339323011314,55.17268246749707,53.60465793609619,52.03663340469531,0.7690530426272967,1729000,bear,hold
2021-11-02,54.17289733886719,54.284825735591546,54.13846061127381,54.20733735084089,2533500,53.69247741699219,,,0.03350832961384054,54.127805386268534,0.2117308959022779,0.1522971253126614,0.05943377058961649,55.179114865463134,53.69247741699219,52.205839968521246,0.6615793825081983,-804500,bear,hold
2021-11-03,54.534515380859375,54.59478376457978,54.02653665780124,54.129853417838994,2829100,53.81473655700684,,,0.04694210271385235,57.988776371197154,0.23354943463182565,0.16854758717649426,0.06500184745533139,55.14818795362191,53.81473655700684,52.48128516039177,0.7698931605905083,2024600,bear,hold
2021-11-04,54.48285675048828,54.53451677401718,54.27622322513403,54.4914683966001,1594200,53.90341720581055,,,0.03364899302416391,57.24749853521495,0.2438612829557698,0.1836103263323494,0.06025095662342042,55.16495977638051,53.90341720581055,52.64187463524058,0.7296551690744539,430400,bear,hold
2021-11-05,54.57756805419922,54.58617970076905,54.35371450909612,54.568959692010225,2275100,53.994681167602536,,,0.03460094863608254,58.299985880938685,0.2567166381158046,0.19823158868904045,0.058485049426764135,55.17113761595489,53.994681167602536,52.81822471925018,0.7477299042446598,2705500,bear,hold
2021-11-08,54.77558898925781,54.81863736563294,54.69810059803035,54.73254061288269,2147400,54.10402545928955,,,0.04158470740898634,60.49004511705805,0.2796594936661876,0.21451716968446988,0.06514232398171771,55.13496369675235,54.10402545928955,53.07308722182675,0.8257050255605121,4852900,bear,hold
2021-11-09,54.62922668457031,54.81003184534676,54.45702988576289,54.76698346674009,2586100,54.209065437316895,,,0.039993574442781954,58.06276344081001,0.2827720371717177,0.22816814318191947,0.05460389398979826,54.96891101644174,54.209065437316895,53.44921985819205,0.7764780494856215,2266800,bear,hold
2021-11-10,54.086795806884766,54.620602807716395,54.00930742899146,54.49145770081424,2219200,54.25728015899658,,,0.018152278387978615,50.047488806003074,0.23871732702966142,0.23027797995146787,0.008439347078193549,54.83601355705451,54.25728015899658,53.67854676093865,0.35270907754424335,47600,bear,hold
2021-11-11,54.465633392333984,54.577561794237944,54.38814500399747,54.44841666993073,1481300,54.30248126983643,,,0.01687817444165618,54.74610538359992,0.2317017651931792,0.23056273699981014,0.0011390281933690571,54.79100039065154,54.30248126983643,53.813962149021314,0.6669864244262657,1528900,bear,hold
2021-11-12,54.75836181640625,54.75836181640625,54.51728831274683,54.58616833343818,1446100,54.33950271606445,,,0.01370709475394083,58.0311148950793,0.2469163216268484,0.23383345392521782,0.013082867701630585,54.84797143697405,54.33950271606445,53.831033995154854,0.9118828583914691,2975000,bear,hold
